  2.84604  -3.18846  -3.45153   2.50388 -0.988911   -0.4375  -1.21209  -1.11081  -1.19702  -1.24489
-0.508558   1.69443   2.21438  -2.68471  -3.25147   1.98103   2.08073  -3.09171  -3.40842   2.40307
-0.570596  -1.15614  -1.07592 -0.724824 -0.401465 -0.636398  -1.33739 -0.549518   -1.2239  -1.13544
