 0.00288753   0.0120422  0.00770877   0.0144565   -0.882069   -0.771787   -0.926706   -0.906449   -0.923691   -0.933265
   -1.24766    -1.15687  -0.0105635  -0.0417163  -0.0135924  -0.0542113  -0.0174534 -0.00678256  -0.0220682 -0.00882261
  -0.798407    0.197841    0.213886   -0.829252    -0.76458   -0.811567   -0.951766   -0.794191   -0.929068   -0.911375
