9.974240927107426158e-01 -2.211664376061620440e-16 -7.042626195087013652e-02 4.980254943946449924e-18 -1.278170148500486387e-02 -4.497981018424080151e-18 -4.013900762524513950e-03 4.756306383901641692e-18 -1.990050812136600310e-03 -2.333916727600353402e-18 1.035001270808043328e-03 -5.625909656055872621e-19 -6.038511624138929654e-04 8.112098203996712962e-20 -4.743325183022726807e-04 -2.965746912088163606e-20 -3.767723755307127989e-04 -3.690676590201706971e-19 2.729482434749097380e-04 3.656300673583797312e-19
-9.714451465470119729e-17 -9.969714901519112216e-01 1.665334536937734811e-15 -7.669199497288811673e-02 -3.330669073875469621e-16 -1.257241385789772611e-02 -2.498001805406602216e-16 2.020165039040058494e-03 9.714451465470119729e-17 -1.765324055398973142e-03 1.387778780781445676e-16 8.939999939265866813e-04 -2.012279232133096230e-16 -1.392892758003070046e-04 3.469446951953614189e-17 -5.105003442842474543e-05 -6.938893903907228378e-17 -2.015608751014842659e-04 -5.551115123125782702e-17 2.466474263447133975e-04
7.135422496198827458e-02 1.797259936170000188e-15 9.932916720929850785e-01 -2.260875491605824677e-16 8.910220122132808673e-02 -3.986812604761754643e-18 1.816741495171616746e-02 -7.120587928289171182e-18 4.402036386142196248e-04 3.852794305973520122e-18 -2.327607279608609903e-03 -6.102746702566016971e-18 2.214559464748867054e-03 2.362760201325671693e-18 6.254081474069052987e-04 6.027411155872463934e-20 -2.333590660350180431e-04 -1.736086824616781339e-18 1.005085215539775850e-04 1.595286884832536957e-18
-1.734723475976807094e-18 -7.748737463389067381e-02 4.440892098500626162e-16 9.932860968047219075e-01 -1.054711873393898713e-15 8.191735380585395132e-02 4.440892098500626162e-16 -2.535320623603351878e-02 3.330669073875469621e-16 -3.167924662113626860e-03 -3.191891195797325054e-16 2.151916041146838081e-04 1.387778780781445676e-16 3.169342453195017010e-03 -1.110223024625156540e-16 2.036999155766285562e-03 -1.665334536937734811e-16 -1.620141646863921658e-04 2.220446049250313081e-16 9.467554915832619147e-04
-6.641861649825538637e-03 6.217463382667760188e-16 9.065225013205631399e-02 -9.307482300661813977e-16 -9.932947215714492684e-01 -2.039015627978743558e-16 -5.854783509223292909e-02 6.363476848291166785e-17 -4.024164319501669779e-02 -4.954695676112725499e-17 -1.835914688458515362e-03 -1.375847812664606199e-17 5.245062826210218285e-03 5.771154947495109280e-18 -1.852278488155587304e-03 -2.908162230160224882e-18 -4.216713912627728135e-03 -3.997759730715197032e-18 2.078364376712013226e-03 3.014197638812537984e-18
-1.594795148586211188e-18 6.315925030109042874e-03 -2.009558753267531388e-17 8.260666598904416180e-02 1.170421236360815452e-16 -9.949853866592517360e-01 5.496447035371100430e-16 1.053820657458849966e-02 -4.149416891659069298e-16 -5.336165057683345259e-02 -3.038693475966510059e-16 7.732246429026394183e-03 -1.993728912893524142e-17 8.868024998335081663e-03 8.415282437770960447e-18 3.745203026652616212e-03 -5.574688952521891099e-17 -3.205557393892489310e-03 1.723027654194296378e-17 4.367718341186024346e-03
2.299511489992055787e-03 -2.658559326814539705e-16 -1.333082511748911146e-02 -3.975778519751406518e-16 -5.792746519774327751e-02 5.419914975832439395e-16 9.956693702248670119e-01 -6.379691699666799378e-16 -4.285112695691158102e-02 -9.339819904833162963e-17 -5.208952858101709160e-02 -3.037240960027664046e-17 2.170317977953822516e-02 7.930970599213526285e-18 -3.940186777222751471e-03 -3.054501354396326059e-18 -7.995189429089251745e-03 -6.961178597000363063e-18 1.975123468718137723e-03 3.343160465948995903e-18
-5.664411731283942242e-20 1.155150785161276623e-04 -5.298176481839490549e-18 -2.502895500416543392e-02 3.569744694014189339e-17 -8.637579121092720316e-03 -6.807930928908902420e-16 -9.960014011768471009e-01 -1.488066906540503456e-15 -7.363884675730182627e-02 -7.072370096289808450e-16 -3.284865387235400003e-02 8.623800019943920064e-18 2.634469835177435937e-02 -1.692623440980138378e-16 4.963143618387622948e-03 9.436156307797565241e-17 -5.792904586790677442e-03 1.168539154803964595e-17 5.117779401599816154e-03
-1.754062712049533077e-03 5.633774078204657144e-17 -2.568149297229553943e-03 3.652552427063597134e-16 4.276495172961099905e-02 3.756361087330220238e-16 -4.340606446566336318e-02 1.530732373601237294e-15 -9.957392821186754617e-01 -7.633199250571615123e-16 -6.256558801423359184e-02 -4.094301628452572264e-17 -1.885272956392120003e-02 1.002659579753725621e-17 -2.106245479587746938e-02 4.393293975564060479e-19 -8.161448688757190137e-03 -4.244156056420340380e-18 -7.536098700594368515e-04 1.238315137036468891e-18
8.034274412755515465e-19 1.619446861387267150e-03 -2.357892401060731878e-18 -5.411846255309179718e-03 1.342513734660578023e-17 5.305172056610015646e-02 -9.436546139474296908e-17 7.417507857929322990e-02 9.493647761330103858e-16 -9.942217099208150444e-01 -1.531990585023633252e-15 -4.854755519117246593e-02 -6.114343287514181424e-16 -2.077932976301696821e-02 1.312843377249014272e-16 -1.856652760827464874e-02 -3.796637929856996235e-17 -6.384050129808690327e-03 -3.083905227250411629e-18 -8.577837169059226302e-04
