 -0.0712377  -0.0554697   -0.188243   -0.171917   -0.143863   -0.267745   -0.239669  -0.0712204   -0.148477   -0.172289
  -0.208705   -0.250212 -0.00644263   0.0722349    0.050487  -0.0555207   0.0205725  -0.0627199 -0.00603786     0.09594
  -0.114385   -0.203961   -0.175526  -0.0805593   -0.242685   -0.243559   -0.245047   -0.168419   -0.143495   -0.212502
    0.17186   -0.117359   -0.145231  -0.0877663   -0.149612    -0.11017   -0.249244   -0.103183   -0.166148   -0.116734
