9.818338293290774788e-01 1.989242989085275411e-16 1.842080238035827544e-01 -4.285935935810731384e-17 -4.235355818930899852e-02 6.596008249682504680e-18 -1.447135994734024232e-02 -9.376855339823122011e-18 -6.605267766808586849e-03 -4.002298352424709586e-18 3.629272835135921148e-03 2.646759449406189541e-18 -2.248008327453655027e-03 9.028435129653242459e-19 -1.515401002948068426e-03 -4.312817583147081688e-19 -1.068005766688927315e-03 8.481088821973683728e-19 1.095262441935941026e-03 -1.537045074469514196e-19
-1.387778780781445676e-16 9.811720437666918704e-01 -3.330669073875469621e-16 -1.880241181546865314e-01 4.996003610813204432e-16 -4.184560320192192567e-02 -8.326672684688674053e-17 1.271535248244739895e-02 -1.942890293094023946e-16 5.100989645413757378e-03 -1.526556658859590243e-16 -2.499675131311106767e-03 -1.665334536937734811e-16 -1.404909939625532088e-03 -8.326672684688674053e-17 -8.712454688382144374e-04 -9.714451465470119729e-17 5.740258586371506724e-04 -4.163336342344337027e-17 -5.347984138245488045e-04
1.896495933564711911e-01 -2.029443897047939498e-17 -9.538234414581215903e-01 2.897290352434025911e-16 2.255292173005825351e-01 -4.876415109689791945e-17 5.484709254774198378e-02 2.315753373988045873e-17 1.750542166961229981e-02 5.996023914105455168e-18 -7.311842810069540781e-03 -6.243703431029589815e-18 3.731154803259777684e-03 -2.631671593210833964e-18 2.190223735896457743e-03 -2.016954323815776926e-18 1.399515626050623716e-03 -2.251982789988551515e-19 -1.289486052467719249e-03 4.080375542844353763e-19
-2.940354487906671453e-17 1.930402297894442398e-01 1.574904036474504958e-16 9.490926930403794648e-01 1.137867891143720984e-16 2.409538284413438036e-01 -1.658450785219533251e-16 -5.917702235878601058e-02 -2.775618222996705827e-16 -1.815202013322355853e-02 -5.521595257130407297e-17 7.132659786489532749e-03 -8.370567595699753341e-17 3.414515991239402536e-03 -1.948100164093474143e-16 1.887333278970470575e-03 5.494616463768234745e-17 -1.145578292231807941e-03 -1.101362720322075235e-16 9.789371150601617385e-04
-1.951963982142019215e-04 2.738264976368850611e-16 -2.370815436697842338e-01 -3.281529765428051498e-17 -9.318683598681899438e-01 1.142158967244870742e-16 -2.647556909193614083e-01 -5.239989328036232118e-17 -6.884246269775909366e-02 -1.534586356194288616e-17 2.177241294070706573e-02 -1.189681129515544479e-18 -8.752689824685326234e-03 -2.049983451578437893e-18 -4.297892702620537478e-03 -2.855113889264877661e-18 -2.419780003084952714e-03 -5.028367989227353394e-19 1.956558262323492524e-03 1.966245602784562424e-18
-2.224748201880531846e-18 4.918389063869603624e-03 3.526066926153916061e-17 2.524092761897040460e-01 -5.124192175170025853e-17 -9.231679380621052866e-01 -9.375988669298958418e-16 2.791376080646695290e-01 1.957878767308176343e-16 7.397198939613873481e-02 -4.802440547471961610e-16 -2.303531584334430823e-02 6.199694470360662131e-17 -8.945514223798250661e-03 -3.073952548594705848e-16 -4.216003990481239846e-03 -3.778220277355184897e-16 2.283590462478998946e-03 -1.439802891395484359e-16 -1.740100428734080423e-03
4.967874564261718674e-03 3.913319198628100284e-16 -6.885481982301266089e-03 3.399284311790679645e-16 -2.805470341262888967e-01 -6.216532505221775627e-16 9.084900044626857962e-01 8.884282567468922830e-16 2.971275680279137910e-01 1.896917262353175647e-16 -8.218663335825680816e-02 -7.999953784668372459e-17 2.617898677137295987e-02 -2.206180812128028591e-17 1.033516584314640892e-02 3.451634721673134812e-18 4.924686088565748653e-03 -4.800464310466491255e-19 -3.367770051492785261e-03 -1.399622200828355330e-18
-2.534719648335058639e-18 3.162283526331312843e-03 -5.761023250746143220e-18 1.172194335403953236e-02 -1.317661100953133100e-16 -2.958763243386766106e-01 4.997616482592877510e-16 -8.987462941544432926e-01 6.238669144340336979e-17 -3.098253674023090931e-01 -7.828482212171539177e-16 8.749027292543042067e-02 -2.821400036092247734e-17 2.772396585153813833e-02 -4.842126536605003270e-16 1.071220618582592078e-02 3.227289654428404395e-16 -4.969252549684758172e-03 3.420326215391592743e-17 3.244408889846415577e-03
-2.472405500566662775e-03 -7.307050286650088685e-17 -4.955988620163507934e-03 3.942745420486736973e-17 -1.486880678232684223e-02 -4.912500171507343408e-16 3.174222484639432351e-01 2.911719202879887659e-16 -8.852228965323410970e-01 -3.545999630644740457e-16 3.244206161248447962e-01 1.277693028367294740e-16 -9.485548021571466037e-02 5.795399448224221901e-17 -3.064396317350781898e-02 2.255295619640773165e-17 -1.195792456079193371e-02 1.148787780883216010e-17 6.590969210698027943e-03 -1.458434194421750510e-17
4.574641956264206515e-21 -1.308726178343843456e-03 1.293565646147184590e-18 4.234388576299446920e-03 -1.672468905622124085e-17 -1.941920746643638687e-02 1.933806474455218383e-16 -3.314724483632486840e-01 -1.049225975466591876e-16 8.751118158688997450e-01 6.571491883078731309e-16 -3.356090739104894416e-01 -7.635342634301393367e-17 -1.001463852073890964e-01 4.522643487599501444e-17 -3.234993792484393976e-02 -4.267479513851368098e-17 1.246053487426032613e-02 -1.173517726155611863e-17 -6.636633107502700607e-03
1.542247795113257849e-03 -1.212133189237209966e-16 2.245696381776536316e-03 -1.785683960577606159e-16 -5.359083176049761303e-03 4.107407647021501379e-16 2.307795948512563616e-02 2.924913489337662322e-16 -3.492331395641157243e-01 4.416843258763114325e-16 -8.622795072124505023e-01 -6.462366706033230225e-16 3.478969521569292289e-01 -5.517269049035441124e-17 1.069901024447701132e-01 3.153700217769459512e-17 3.515035232609612509e-02 -3.542113229742474786e-18 -1.506032518867272268e-02 -7.773379332887610866e-18
4.930137985466714429e-19 7.584557989890693521e-04 -4.033495180101796741e-18 -1.622171264481679556e-03 -1.306908282055931353e-17 -5.122022310839548925e-03 2.620296102413181332e-17 -2.753411205029905606e-02 -1.096777492532171822e-16 3.619653188133351018e-01 -1.400199080371539012e-16 8.520386341285419718e-01 6.394054830243503173e-16 3.578067481529215166e-01 1.712390819187104775e-16 1.122021305696360161e-01 -6.042588229689236937e-17 -3.698336178232380228e-02 7.793456034502293164e-18 1.552251970885716766e-02
-1.039957477315466223e-03 -2.098214665061968232e-17 -1.401461721580783519e-03 -1.524857711511617544e-16 2.142468569847599466e-03 1.879282076972844549e-16 6.008706415358757748e-03 2.284830926991114038e-16 -3.145880600202877186e-02 2.917158477045596134e-16 -3.771856364394567951e-01 2.964396212811378290e-16 -8.396787107728278521e-01 4.306800880841664030e-16 -3.685057887146445110e-01 6.729098980342254220e-17 -1.189921678582240433e-01 5.186841808766357730e-17 4.100742865505369733e-02 1.566242049913031240e-17
-5.694848129977987071e-19 -4.762385023140977905e-04 1.465935432587171469e-18 9.664981055079161941e-04 -2.931732198825298871e-18 1.764411008190806558e-03 2.550344658149526861e-17 -6.019351594644309529e-03 -8.710569666941543788e-17 3.587974503795839792e-02 -2.433521951991040052e-16 3.887396136938482405e-01 -2.851073215816411565e-17 -8.294167471406129755e-01 -3.646797664093596987e-16 -3.773455892339002138e-01 8.819608227215885014e-17 1.241701431958268376e-01 -2.162185926737995770e-17 -4.258628143870635263e-02
7.448198175664148216e-04 2.292283666053925641e-17 9.396016093729240605e-04 1.226382531945450169e-16 -1.347750450827979321e-03 -1.075476862778613121e-16 -2.100908540074024420e-03 -3.380169508534142436e-17 -6.813397564119134768e-03 -8.298567746391779338e-17 -3.995079295886455606e-02 2.433038440251413988e-16 -4.021083662253109869e-01 -1.441255310761168910e-16 8.176416836678848110e-01 -8.292531733137806374e-17 3.892953665760897630e-01 -5.052752046476640147e-17 -1.287241251771419903e-01 7.075055448239249358e-17
6.671979468077014953e-19 3.203149260788106249e-04 -1.064743381572521373e-18 -6.140216459157555283e-04 2.654689522802904174e-18 -1.082118615332807463e-03 -6.743947011035188931e-18 1.833957605781493753e-03 -8.411240848028039310e-18 6.981815347987744245e-03 -2.749166716316758807e-17 4.435456784886968040e-02 -1.263325359412829931e-16 -4.126281895057791194e-01 1.074748745974452872e-16 8.074780391254646750e-01 -4.618387039737241705e-16 -3.975321156918426024e-01 -8.312704291365040453e-17 1.329071973551411712e-01
