  -0.786989   -0.772697   -0.899471   -0.882069   -0.827884   -0.951766   -0.923691   -0.755241   -0.832498    -0.85631   -0.849677   -0.898363   -0.941075   -0.916584
 0.00877024  0.00599879   0.0090524  0.00263655  0.00238209  0.00427353   -0.874837   -0.911375    -0.89582   -0.760471   -0.801044   -0.884535   -0.765161   -0.822381
   -1.13446    -1.21031  -0.0938496   0.0179369  -0.0573728  -0.0463654  0.00974385  -0.0297066  -0.0169073   -0.111399  -0.0464995 -0.00796595  -0.0587535  -0.0243553
  -0.795338    0.250889    0.223017   -0.771787   -0.833633   -0.794191   -0.933265   -0.787204   -0.850169   -0.800755    -0.77672   -0.771221   -0.937815   -0.885248
