     0.24919    0.0988065    -0.149531    0.0752892   -0.0730999     0.219208    -0.490542    -0.287755    -0.402868    -0.327446     0.160353    -0.195406    -0.193297     0.311999    -0.017285   -0.0843805    -0.422314    -0.216224     0.327544     -0.57126    -0.168223     0.487826    -0.222484     0.171382   -0.0506225     0.323948    0.0994958    -0.309401       0.4769     0.508743     0.540107     0.469957    -0.122273     0.522266     0.395104     0.352687     0.150731    -0.297984    -0.394141     -0.20333    -0.276855     0.320234     0.156986    0.0334072    0.0353478      0.28334    -0.226803     0.375635    -0.415168      0.18863  -0.00541105    -0.312982    -0.246645     0.370485    -0.573019     -0.33884     0.458405    -0.431348     0.150129    -0.104665    -0.142615   -0.0491342    0.0290979     0.490518     0.246099     0.246093     0.371561     0.242101      0.16517     0.328302     0.147997    -0.272573    -0.172933     0.131362   0.00897592    0.0443968   -0.0302266   -0.0507925   -0.0671968    0.0967712     0.173766    -0.196754     0.120113     0.194274    -0.154594     0.125448     0.238728     0.183046    0.0307309     0.375674    -0.390434    0.0915014     0.274057    -0.311959     0.325681   -0.0652131     0.263161     0.184076     0.441341    -0.298162    -0.204422     0.372269    -0.338953  -0.00931123  -0.00573266     0.182468     0.101399     0.222542  -0.00318457    -0.141267     0.406775     0.316418    -0.107383    -0.242804    -0.393862    -0.213441   -0.0743823    -0.236249   -0.0142832     0.123955    0.0558506    -0.107322      0.22765    -0.163467   -0.0909221     0.272676     0.363825   -0.0526049    -0.290827    -0.407791    -0.199947    -0.370008   -0.0439944   -0.0591498    0.0769248    -0.139793   -0.0251254    0.0240371    -0.268054    -0.402873   -0.0199767    -0.210881    -0.157459    -0.465383     0.124254    -0.280701    -0.391977     0.217752    -0.186052    -0.115962    0.0536877    -0.119543    -0.241265     0.417881     0.196138    -0.495705     0.116737    -0.101001     0.300187    -0.468817    -0.314094     0.066121    -0.196471     0.355845      0.16563    -0.188481    -0.344571     0.173944    -0.107189     0.045687    -0.268591      0.43171     0.437419    0.0927872     0.434142    0.0874466     0.273711     0.102669      0.29378     0.162704     0.095189    -0.353368       0.1992     0.013339   0.00863897    -0.117052    -0.357728   -0.0949435    0.0720111   -0.0549675    -0.442987    0.0955697     0.128533   -0.0388578     0.450952     0.265304    -0.282574   -0.0355415    -0.317945     0.264738     0.259902   -0.0993313     0.120457    -0.141605    -0.291018    -0.391932      0.14481    0.0946305    0.0619074    -0.157869    0.0997167     0.431562   -0.0139894     0.463972     0.380494     0.245928      0.44493     0.121484    -0.317644    -0.298733    -0.375041    -0.487844   -0.0398623    -0.400853    -0.107964    -0.208533    0.0644544   -0.0698665    -0.145327    0.0218383     0.198077     0.145002     0.264991     0.180212     0.250769    -0.312646    -0.400256     -0.36554     0.387843      0.42351    0.0853012   -0.0253554    0.0248125    -0.276474    0.0364652    -0.154164    -0.100725     0.143424     0.201476     0.257498    -0.485533    0.0990526    0.0251201    -0.245482     0.388103     0.319621    -0.157751    -0.477847    -0.208824    0.0056995    -0.310727    -0.458315     0.209645     0.459855   -0.0257627     -0.49473     0.242017     0.285932    -0.226814    -0.406667    -0.328409    -0.405029     -0.16017    -0.067312    0.0987821    -0.123713    -0.387251    -0.290847    -0.189367    -0.379624     -0.10241    -0.341548    -0.496275    -0.039761     0.284222     0.365487    0.0253649    -0.392185     0.136699    -0.095095     0.419841    -0.127509     0.306249     0.432471     0.212722     0.122948     0.170131    0.0979965    -0.305812     0.233601    -0.188721    -0.399477    -0.301986     0.445291     0.276753    -0.207109     0.371704     0.127649     0.271591     0.115872    -0.217421    -0.328988   -0.0586674    -0.401024      0.10589     0.248009    -0.107471    -0.433475     0.379522   -0.0300713    -0.255639     -0.37563   -0.0158443    -0.368322    -0.498882     0.306907    -0.326297     0.273348    -0.294453     0.166198     0.390614    -0.308217     0.171938    0.0308041     0.215382    -0.495867      0.19166     0.151377    0.0126416    -0.451244     0.377303     -0.21743   -0.0627196     0.284477   -0.0751555     0.465984    -0.342386    -0.106026     0.243298    -0.413182     0.396173   -0.0825662     0.276681   -0.0402211     0.100117    -0.299478    -0.430388    -0.117201     0.415141     0.373894     0.426968     0.466685    -0.313462    -0.239824     0.220112    -0.216561     0.455999   -0.0688368    -0.137983    -0.237086    -0.315682    -0.494756    -0.490029     0.137488     0.173984    0.0460128    -0.278732     0.359074     0.355116     0.454401    -0.254542      0.12617    0.0156807     0.192381      0.11776     0.393644     0.222265    -0.325054     0.136196    -0.477135    -0.289441    -0.372047     0.243444     -0.25472     0.395345   -0.0845365    -0.409216     0.379015    -0.286969   -0.0434415     0.374222      0.15205     0.296996    -0.179259     0.362484    -0.402081    0.0747693    0.0160122     0.282432    -0.269145     0.317392      0.28921     0.274189    -0.210279    -0.470104     0.114184     0.437939     0.225136    -0.347569     0.357731     0.365611     -0.11166    0.0555814    -0.387511    -0.193947    -0.466671      0.21149   -0.0669701    -0.421326     0.363163    -0.255234    -0.400586    -0.419133     0.487831    -0.357242   -0.0901589      0.38871    -0.344155     0.228966    -0.107782    -0.121836   0.00590708     0.066366     -0.16456    -0.395438     0.405336    -0.146341    -0.110822      0.23874    0.0564875     0.201861    -0.457819       0.4675    -0.464892    -0.140796    -0.252448     0.235191    0.0353202     -0.41732   -0.0423453    0.0251169    0.0315425    0.0780552     0.247232    -0.471386    0.0666693     0.272949    0.0378739    -0.481002     0.446998     0.215802     0.205285   -0.0769363   -0.0627862    -0.415114   -0.0276475   0.00665933    0.0431754     0.472789    0.0359497     0.290856   -0.0589214    0.0305083    -0.471645     0.471437     0.220667    0.0253073    -0.377741    -0.451447    -0.111421     0.101701    -0.285253     0.260969     0.320132    -0.358821     0.254433    -0.271726    -0.162639     0.121278    -0.399267     0.224434    -0.290106    -0.235892     -0.18815     0.292043     0.291285     0.283636    -0.222533     0.317664    -0.121276  -0.00169145     0.468983    -0.266465     0.324185     0.270996    -0.452884    -0.125079    -0.218572     0.390608    -0.247278     0.258061    -0.489965    -0.274899    -0.334062     0.154388      0.33334   -0.0410636     0.261161    -0.420915    -0.464304     0.233437     0.398452     0.242346    0.0309365    0.0777838     0.176641     0.120504    -0.305282      0.17846     0.391105    -0.286913    -0.355575     0.155812     0.482492      0.45036    -0.167878    -0.323396     0.360437     0.166759   -0.0121127    0.0782554     0.197634     0.357769    -0.214529    -0.351611    -0.397379     0.483217    -0.249175     0.168314    -0.183519    -0.267269    -0.347787     0.475088   -0.0545874    -0.404166   0.00584495    -0.146202    -0.238094   -0.0734015     0.028044   -0.0409418   -0.0655615      0.10032     0.114225    -0.039645    -0.409221      0.33933     0.384321    -0.412101    -0.381467   -0.0341808     0.209724    0.0495921     0.344901     0.382833     0.313487     0.241193     0.150878     0.295078     0.343817    -0.384716     0.343923    -0.316345    -0.388722    -0.426085    -0.330891     0.404416     0.135344     0.125508    -0.196781    -0.301772     0.271306   -0.0414006      0.36214    0.0978626    -0.372168    0.0445384     0.189021   -0.0526898     0.409016    -0.305619     0.270934    -0.149891   -0.0167906    -0.483154     0.335562     0.254554    0.0167255     0.274664    -0.174842    -0.486266     0.457386    -0.498252    -0.167816    -0.438317    -0.234132    -0.384439    0.0168856    -0.393102    0.0128148    -0.460434     0.387089       0.3284    -0.176192    -0.262837    -0.331962    -0.254025    -0.482777    -0.327488    -0.339138     0.393001    0.0650177     0.449557    -0.101562     -0.10342     0.462538     0.433586    -0.434014     0.378175    -0.353474    -0.302093    -0.452237      0.15519    -0.476355   -0.0129769    -0.391283    -0.343695     0.247058    -0.100428    -0.277546     0.230228     0.464172     0.313084    -0.392925    -0.328337     -0.25428   -0.0010035    -0.320824    -0.194808    -0.448733    0.0799721     0.286019    -0.263864     0.381589    -0.377474    -0.142763     0.049971     0.136023     0.183088     0.071053   -0.0518481    0.0140025     0.318078    -0.482722    -0.363043     0.165849     0.214381   -0.0594322    0.0931777    0.0734927     0.105677   -0.0783321     0.487349    -0.382486     0.420948    0.0710249    -0.184826     0.154103     0.268697     0.465858    -0.201436    -0.151503     0.403386    -0.298923    -0.375131     0.298998    0.0824112     -0.47321     0.269868  -0.00355745     0.279277    -0.431766     0.379025    -0.468562    0.0444618     0.056763     0.235901     0.297968    -0.314759  -0.00739292     -0.20473    -0.299384     0.132024    0.0785513    -0.340577    -0.202703     0.064908    -0.220859    -0.404192     0.285317    -0.184765     0.485837    -0.352669     0.204812     0.361069      0.24268    -0.349648     0.168208    -0.175252     0.391549     0.366764    -0.468619   -0.0446577    -0.480616     0.256654    -0.286677     0.447866     0.197893    -0.236918     0.330385     0.394118     0.251261      0.10414    -0.413509     0.278573      0.34152    0.0743379    0.0436457    -0.469706    -0.368199     0.135195      0.35742     0.286023    0.0700445     0.416007     0.186689     0.126481     0.387444    -0.360503     0.209097   -0.0104963    -0.150809     -0.17875     0.362732     0.494732   -0.0243873    0.0204086    -0.421305     0.350076    -0.400656     0.158592   -0.0763495    -0.352512   -0.0640433    -0.122744     0.251669   -0.0975743     0.405574     0.306469    -0.362884    -0.468975    -0.374898    -0.221523    -0.221117     0.198074   -0.0462333    -0.265639     0.168049     0.143983     -0.19663    -0.142983    -0.203862   -0.0283654    -0.293535    -0.134927     0.443898   -0.0797355     -0.18371     0.212381   -0.0396767      0.16117     0.475225     0.327847    -0.131764    -0.465943    -0.295721     0.132278     0.222192    -0.118697   -0.0822078     0.470484    -0.427886     0.349494    0.0828121    0.0526613   -0.0411747     0.256781     0.182599      0.40604    -0.427205   -0.0120542    0.0102187   -0.0625374     0.243022     0.135073   -0.0196026    -0.275396    -0.210332     0.493588    -0.449543     0.422308    -0.227979    -0.423469    -0.334606     0.408557    -0.158213     0.171072    0.0304008     0.143675    -0.106093      -0.2994    -0.464052     0.473774     0.365283    -0.205003     0.317286     0.392687    -0.220309     0.162606     0.449183    -0.286072     0.446496     0.158816      0.29006    -0.415039    -0.319698      0.05819   -0.0550609    -0.368073     0.114453     0.444683    -0.453364    -0.305957   -0.0348546    -0.472953     0.290015    -0.402453     0.122426     0.396761    0.0659383    -0.474426   -0.0220224     0.460808   -0.0504521     0.311192    -0.157555     0.362306     -0.23483     0.332439    -0.271571   -0.0959662     0.074891     0.189207   -0.0924933    0.0215612    -0.381958     -0.12104     0.364217     -0.47954     0.481329    -0.137015     -0.38818    -0.223818    -0.448176       0.4056     0.366267     0.225552    0.0827113    -0.438119    -0.438467    -0.350685     -0.14749    -0.349192   0.00672413     0.371518     -0.44191   -0.0894038     0.293053   -0.0276603    -0.217394   -0.0460091    -0.107762     0.173949     0.490041     0.249729   -0.0237142    -0.210537    0.0699294    -0.316387    -0.347317   -0.0398202    -0.029203    -0.201935    -0.280123    -0.210235   -0.0849596   -0.0363207    -0.337056    -0.402744    -0.169793     0.425039    -0.467223    -0.492358    -0.497848    0.0247402   -0.0513651     0.333636    -0.407951    -0.481363    -0.412549    0.0828055     0.460402     0.114189    -0.280174     0.269064    -0.486659   -0.0693463    -0.187825    -0.270457    -0.131917     0.382186    -0.266257     0.395261    -0.333485    -0.230907  -0.00553223    -0.240608    -0.470747     0.468707     -0.32328     0.485207     -0.17908    -0.281656     0.186832     0.230247     0.375038    0.0715506      0.15513    -0.280464    -0.214885     0.441029     0.271793     0.239519   -0.0398938    -0.344909    0.0952479     0.295627    -0.311407    -0.411971      0.22519   -0.0301315     -0.29404    -0.331082    -0.244287     0.134572    0.0762962    0.0770639     0.397977    0.0699982    0.0635455    -0.442951    -0.462575     0.327304     0.146741    -0.315723    -0.328131   -0.0137343     0.200727   -0.0279055    -0.478387     0.136109     -0.24168     0.161751     0.087629  -0.00222861    0.0489791     -0.16179     0.162801     0.213056    0.0787124     0.486672   -0.0914882    -0.448097    -0.412526     0.272647     0.243705    0.0786539     0.356268    -0.023767    -0.489742    -0.476401    0.0750135     0.203637    -0.261515     0.328007     0.158191     0.402616    -0.450743     0.300552     0.130305    0.0618404    -0.267024     0.403742    -0.262401     0.323886    -0.337914     0.302886    -0.413793     0.176561    -0.211287   0.00308582    -0.191939    -0.386139     0.474097     0.477956     0.399793    -0.014977    -0.185989    -0.255265     0.255136     0.357185    0.0761883   -0.0111292     -0.19942     -0.24849    -0.328621     0.220087      0.30196   -0.0320343    0.0203649    0.0911733    -0.256059     0.213355     0.404865    -0.442218     0.497702      0.38842    0.0345326    -0.476043    -0.465036     0.357976      0.49779     0.264177    -0.227293 -0.000812296   -0.0767152     0.446501    0.0555693    0.0662109     -0.27513    -0.211606     0.115676     0.284616    -0.214206   -0.0785007   -0.0550476    0.0292418    -0.103836      0.34939    -0.141405   -0.0541465      0.20405    -0.121166    -0.314727    -0.470061     0.472327    -0.488152    -0.461367    0.0889227     0.188386    -0.126305   0.00453704    -0.419588     0.367208    -0.360659    -0.102291    -0.432692    -0.403653    -0.457893   -0.0274913     0.114132      0.25708    0.0187414     0.185441    0.0446825    0.0196758    -0.442917     0.187856     0.309869    -0.225777   -0.0587794     0.258427     0.431601    -0.158712    -0.325531   -0.0372046    -0.319697    -0.159448     0.483883     0.200931     -0.31821     0.301865    -0.432596    -0.439471     0.150157     0.477342   -0.0584992    -0.388347    -0.414145   -0.0920755    0.0520806    -0.365835     0.412968   -0.0910595    -0.190766    -0.339758   -0.0166515    -0.162652   -0.0881945    0.0183015     0.432768    -0.401863     0.274544     0.395301     0.303404     0.175035     0.474698     0.384406     0.246421    0.0463381     0.486796    -0.248704    -0.356588     0.232258    -0.419927     0.338723     0.487262       0.4689     0.396999     0.359124     -0.23509     0.168147    -0.295289     0.289279     0.332501     0.145323    -0.110305    0.0506768   -0.0326747    0.0531564    -0.171819     0.226879     0.349096   -0.0289137   -0.0101393     0.210534      0.30985     0.264218   -0.0402478     0.144585     0.366765    -0.385202      0.14169    0.0925632     0.201386    -0.450059   -0.0213388     0.476519     0.014125     0.490187    -0.234461       0.1068     0.183829     0.203047   -0.0445586     0.275225    -0.190569   -0.0505353     0.247712     0.173209     0.280823   -0.0995567    -0.239339    -0.287719       0.2281    -0.200311     0.139291    0.0584664     0.323143     0.394783   -0.0803192    -0.233687    0.0511868     0.417702     0.460133    -0.118425    -0.266322     0.496815     0.149214     0.206711    -0.338798    -0.220063     0.171425    -0.478794    -0.465964    -0.332932    -0.302765   -0.0643199    -0.166423     0.140349    -0.469085    -0.212193      0.31318     0.369403     0.170468     0.446184      0.49795   -0.0332327     0.412812    -0.339063    -0.392365    -0.325704     0.128945    -0.475523    -0.219694    -0.141726     0.141666    -0.134129    0.0294137     0.283219     0.335707     0.349791    -0.392882    -0.219178     -0.10618   -0.0181424     0.213713    -0.211669     0.143102    -0.386686    -0.158975     -0.14114   -0.0436622   -0.0516526    -0.293998   -0.0985195     0.482676     0.449249     0.269677    -0.141518      0.37831   -0.0614929    -0.284921      0.33868    -0.164502     0.487548    -0.345185    -0.019326    -0.167294    -0.257966     0.493589   -0.0752142    -0.112873     0.489442     0.014261    -0.142885    -0.498428    -0.336946    -0.368396    0.0520325    0.0393646   -0.0636653     0.103513  -0.00105144    0.0726976    -0.467527    -0.218535     -0.19594    -0.448784    -0.205677     -0.10643    -0.271021    -0.259233     0.145723    -0.215764  -0.00648623    -0.237185     0.248664   -0.0665535     0.151577       0.1468   -0.0855844    -0.119082     0.435146     -0.43175    -0.203798     0.477827    -0.383593     0.376707     -0.10796    -0.283852     0.390107     0.351961     0.206934     0.455684    -0.327381    -0.108078     0.396768     0.492925     0.233321   -0.0860114   -0.0697925    -0.487333   -0.0961547    -0.248825     0.340602      0.16735     0.495945      0.07676     0.344953   -0.0461907    -0.448159    -0.444827     0.346434     -0.13752      0.17327    -0.423283    0.0523584    -0.281688     0.452994    -0.349845    -0.472347   -0.0226951    -0.147217    -0.137269   -0.0354567      0.33255     0.360382   -0.0534809    0.0855946     -0.48736    -0.356645   -0.0903443      0.32592     0.297703    0.0778907    -0.491206     0.259473     0.327584     0.291595  -0.00182944   -0.0971711    0.0591214    -0.476069     0.145403     0.287727    -0.374119     0.238295    -0.320965     0.168123    -0.339735     0.307323     0.138662    -0.366703     0.145719    0.0403698    -0.216497     0.209378     0.180088     0.143861    -0.311997    -0.173137    -0.294493      -0.2647    -0.256127     -0.46936      -0.3248     0.188058    -0.169603     0.431511    -0.215294     0.389862    -0.348483     0.130504    -0.147536      0.46451    -0.243921    -0.145239    -0.499437    -0.125773    -0.354411   -0.0233782     -0.32364     0.385176     0.238076    -0.117511    -0.139505     0.457307     0.384013     0.322412   -0.0819246     0.360715   -0.0210949   -0.0201382    -0.399404    0.0866907     0.470496   -0.0710785     0.151735     0.471044     -0.17993     0.485229     0.358092    -0.408114    -0.181173     0.393087     0.280887    -0.259984     0.126944     0.443944    0.0669545     0.143273     0.151232     0.268901     0.383167     0.233813      0.20504    -0.340948    -0.445134    -0.221796     0.153189    0.0996074     0.479883    -0.225368     0.465427    -0.345428   -0.0695315     0.265323    0.0897666    0.0572447     0.140512    -0.338653     -0.39331    -0.163658     0.443899    -0.250101    -0.350862   -0.0757855    -0.183146     -0.04429     0.286438     0.377701    -0.125517     0.429727    -0.185957   -0.0876924     0.460045     0.164005     0.184951    -0.420543    -0.372561   -0.0162053     0.249843     0.407176    -0.267863     0.191862   -0.0573657     0.416631     0.380886     0.426875     0.113553    0.0831428    -0.501299     0.468627     0.330974    0.0313519    -0.178631    -0.148126    -0.451208     0.230686     0.354976     -0.29019     0.174599     0.125537     0.494059     -0.40408    -0.154864     0.203463     0.336615   -0.0687458    0.0685467    -0.122359    -0.155957    -0.280696     0.412311      0.15691    -0.353326     0.325948     0.113071    -0.109359    -0.412759    -0.181864     0.168178    -0.362222     0.197272    -0.320655     -0.38294     0.333495     0.182234      0.21378     0.160529    -0.120835     -0.41879   -0.0570279    -0.408301    -0.476841    -0.165018    -0.125986     0.345429    0.0875503    -0.466657     0.253065    -0.373934  -0.00190029    -0.409819     0.316331     -0.16483     0.295083    -0.476273     0.135883    -0.476098    -0.223264     0.214229     -0.49373    -0.207653    -0.228559    -0.375392     0.470618     0.144676     0.330726    -0.255741    0.0475135    -0.378636    -0.451269     0.274296    -0.108533     0.425115      0.21193    -0.372364    -0.480627     0.476401    -0.466227     0.446263     0.341648    -0.280262    -0.327577    0.0177443     0.092583    -0.306268    -0.153372     0.188865    -0.253944    -0.203355    0.0565717    -0.466183    -0.477563     0.295582   -0.0204298     -0.45327    -0.356553     0.102157     0.168829     0.392688    -0.103192    -0.268372    -0.326846     0.114565   -0.0173156  -0.00884691     0.269317    -0.161739    -0.323906    -0.181699     0.212853     -0.29689    -0.489481    -0.190787     0.118647    0.0331121    -0.251948    -0.388196     0.314945      0.10524     0.281043     0.400637    -0.500452    -0.398077    -0.494947    -0.309781     0.205861     0.197135     0.267909    0.0887205    -0.446031    0.0621732    -0.153331    0.0823223     0.385407     0.240317     0.139916    -0.144768    -0.273765   -0.0692701    -0.211274    0.0147881    -0.186265     0.197796     0.477896      0.27439     0.122101     0.270791    -0.166026    -0.371695     0.260734    -0.485986     0.290493    -0.408572    -0.479549    0.0843254     0.474981     0.399988    -0.441808    -0.280789     0.473477    -0.123332     0.492668    -0.330144  -0.00773454     0.347012     0.476123    0.0212258     0.339261    -0.341824     0.410409    -0.113602     -0.39736    -0.125419     0.401727     0.163684    -0.063448     0.344143     0.158958     -0.28332     0.147324     0.213335   -0.0695635     0.090832    -0.212341    0.0430786     0.443126   -0.0355074    -0.491125     0.136176    0.0673159     0.277481      0.14505    -0.335599   0.00709826    -0.332881     0.493185      0.46313    0.0998894     0.244435    0.0566531     0.448663    -0.191427     0.240733     0.121434     0.354115    -0.395833     0.309854     0.317027     0.286356      0.43623     0.415683   -0.0602395     0.440609     -0.48923     0.439614    -0.228072     0.452549   -0.0523204     0.267905    0.0511124    -0.133673     0.492739    -0.422889     0.285553     0.126873     0.269899    -0.290472     0.410599   -0.0252885     0.148011      0.48886   -0.0523688    -0.165392    -0.107767    -0.256349     0.244686    -0.498784     0.324803    -0.465815   -0.0825706     0.412475   -0.0632848   -0.0683794      0.33951     0.172864     0.373006     0.213573    -0.351175     0.128151     0.421166    0.0806933     0.474769    -0.402156    -0.471263    0.0547137    -0.195645    -0.450729      -0.4993    -0.429049     0.236446     0.146904     0.292896     0.123763   -0.0241764      0.24302     0.170715    -0.494696     0.249712     0.230453     0.483422     0.427759   -0.0223525    -0.428486    -0.357311    0.0323921     0.415198    -0.334178    -0.500453    0.0669083  -0.00223409     0.214996     0.301002     0.232263     0.108333   -0.0403402     0.342667    -0.436581    -0.327102    -0.326486    -0.362071     0.304298     0.321235     0.483347     0.416107    -0.402952    -0.229098    -0.389908     0.121634    0.0569482     0.148199     0.380517    -0.316628    -0.463878      0.01199     0.255375     -0.19962    -0.436088    -0.286497     0.250411    -0.256746    -0.308493    -0.188122   -0.0929229    -0.288922    -0.166075    -0.263014
