  -0.786989   -0.772697   -0.899471   -0.882069   -0.827884   -0.951766   -0.923691   -0.755241   -0.832498    -0.85631   -0.849677   -0.898363   -0.941075   -0.916584
-0.00693336  -0.0233421   0.0584841   0.0066709   0.0227898  -0.0593492   -0.874837   -0.911375    -0.89582   -0.760471   -0.801044   -0.884535   -0.765161   -0.822381
   -1.54267    -1.58275   0.0472132    0.107122  -0.0512715  -0.0466472   -0.107029   0.0517578  -0.0289431  -0.0436578   -0.117567   0.0293559   0.0446392    0.118576
   0.203892    -0.80138   -0.829252   -0.771787   -0.833633   -0.794191   -0.933265   -0.787204   -0.850169   -0.800755    -0.77672   -0.771221   -0.937815   -0.885248
