           0            0            0            0            0            0            0            0            0            0            0            0            0            0
 0.000169042  -0.00151941  0.000396679 -0.000162743   0.00150148 -0.000359771            0            0            0            0            0            0            0            0
-5.47513e-05 -5.47513e-05 -0.000101062  0.000757441 -0.000195128   9.8463e-05 -0.000749355  0.000204752 -0.000101062  0.000757441 -0.000195128   9.8463e-05 -0.000749355  0.000204752
    0.197999            0            0            0            0            0            0            0            0            0            0            0            0            0
