   0.0624533     0.121566   -0.0105793    0.0110177   -0.0634453     0.126368   -0.0115939   -0.0697176   -0.0587277   -0.0634649    -0.015303   -0.0740628    0.0186846    0.0693573   -0.0844421   0.00461352    -0.153161   -0.0911664    0.0807759   -0.0721893   -0.0263462   0.00784076    0.0204691    0.0931062   -0.0491006    0.0565245    0.0770203    -0.060926    0.0400687      0.02992    0.0338321    0.0738261   -0.0356617    0.0625003     0.107095      0.13784   -0.0108753   -0.0504635   -0.0427124    0.0118201     -0.13158   0.00936935    0.0317035   -0.0844509    0.0508584     0.004518   -0.0749689     0.146516   -0.0836826     0.064554    0.0729165   -0.0888888    -0.121457     0.108387   -0.0485561   -0.0181759     0.119992    -0.108302     0.040838    -0.028121    -0.029036   -0.0103399   0.00530657    0.0975907    0.0487068    0.0487055    0.0737992    0.0479072     0.032521    0.0651473    0.0290864   -0.0550276   -0.0350996    0.0257594   0.00128217   0.00836635  -0.00655834   -0.0106715   -0.0139524    0.0188412    0.0342402   -0.0398639    0.0235095    0.0383417   -0.0314319    0.0245766    0.0472327    0.0360963   0.00563317    0.0746218   -0.0785999    0.0177873    0.0542984   -0.0629048    0.0646232   -0.0135556    0.0521193    0.0363021    0.0877552   -0.0601454   -0.0413973    0.0739408   -0.0683037  -0.00237526  -0.00165955    0.0359807    0.0197667    0.0439954  -0.00114993   -0.0287665    0.0808419    0.0627705   -0.0219896   -0.0490738   -0.0792854   -0.0432011   -0.0153895   -0.0477628  -0.00336965     0.024278    0.0106571   -0.0219774     0.045017   -0.0332064   -0.0186974    0.0540222    0.0722519    -0.011034   -0.0586784   -0.0820711   -0.0405024   -0.0745146   -0.0093119    -0.012343    0.0148719   -0.0284717   -0.0055381    0.0042944   -0.0541238   -0.0810875  -0.00450836   -0.0426893   -0.0320048   -0.0935895    0.0243378   -0.0566532   -0.0789085    0.0430373   -0.0377234   -0.0237054    0.0102245   -0.0244216   -0.0487661    0.0830632    0.0387146   -0.0996541    0.0228343   -0.0207132    0.0595243   -0.0942765   -0.0633317    0.0127112   -0.0398073     0.070656    0.0326131   -0.0382091   -0.0694272    0.0342758   -0.0219508   0.00862439   -0.0542312     0.085829    0.0869708    0.0180444    0.0863153    0.0169763    0.0542293    0.0200207    0.0582431    0.0320279    0.0185248   -0.0711866     0.039327   0.00215479   0.00121478   -0.0239233   -0.0720586   -0.0195017    0.0138892   -0.0115065   -0.0891104    0.0186009    0.0251936  -0.00828458    0.0896774    0.0525477   -0.0570278  -0.00762131    -0.064102    0.0524345    0.0514675   -0.0203793    0.0235783    -0.028834   -0.0587167   -0.0788995     0.028449    0.0184131    0.0118685   -0.0320868    0.0194303    0.0857995  -0.00331089    0.0922813    0.0755858    0.0486725    0.0884731    0.0237839   -0.0640418   -0.0602596   -0.0755212   -0.0980818  -0.00848547   -0.0806836   -0.0221058   -0.0422196    0.0123779   -0.0144863   -0.0295784   0.00385465    0.0391024    0.0284873    0.0524852    0.0355293    0.0496407   -0.0630423   -0.0805642   -0.0736209    0.0770556    0.0841889    0.0165472  -0.00558409   0.00444948   -0.0558079   0.00678003   -0.0313458    -0.020658    0.0281718    0.0397822    0.0509867   -0.0976195    0.0192975   0.00451101   -0.0496094    0.0771075    0.0634111   -0.0320631   -0.0960824   -0.0422779  0.000626884   -0.0626583   -0.0921761    0.0414159     0.091458  -0.00566556    -0.099459    0.0478904    0.0566734   -0.0458757   -0.0818465   -0.0661949   -0.0815187   -0.0325471   -0.0139754    0.0192434   -0.0252556   -0.0779632   -0.0586824   -0.0383863   -0.0764378    -0.020995   -0.0688226    -0.099768  -0.00846521    0.0563314    0.0725844   0.00455996   -0.0789501    0.0268269    -0.019532    0.0834552   -0.0260149    0.0607368    0.0859812    0.0420313    0.0240766    0.0335131    0.0190863   -0.0616755    0.0462072   -0.0382571   -0.0804084   -0.0609103    0.0885452    0.0548375   -0.0419348    0.0738277    0.0250168    0.0538052    0.0226614   -0.0439972   -0.0663106   -0.0122465   -0.0807179     0.020665    0.0490888   -0.0220073   -0.0872081    0.0753913  -0.00652727   -0.0516408    -0.075639  -0.00368187   -0.0741774    -0.100289    0.0608683   -0.0657724    0.0541565   -0.0594037    0.0327266    0.0776097   -0.0621565    0.0338746    0.0056478    0.0425633   -0.0996864     0.037819    0.0297623   0.00201531   -0.0907618    0.0749475    -0.043999   -0.0130569    0.0563823   -0.0155441    0.0926838   -0.0689901   -0.0217182    0.0481466   -0.0831494    0.0787216   -0.0170262    0.0548231  -0.00855725    0.0195104   -0.0604086   -0.0865906   -0.0239532    0.0825152    0.0742658    0.0848805    0.0928239   -0.0632054   -0.0484778    0.0435095   -0.0438252    0.0906868   -0.0142804   -0.0281095   -0.0479303   -0.0636493   -0.0994642   -0.0985189    0.0269847    0.0342839   0.00868954   -0.0562594    0.0713018    0.0705101    0.0903671   -0.0514215    0.0247209   0.00262312    0.0379632    0.0230389    0.0782157      0.04394   -0.0655237    0.0267262   -0.0959399   -0.0584013   -0.0749223    0.0481759   -0.0514571     0.078556   -0.0174203   -0.0823563      0.07529   -0.0579069  -0.00920132    0.0743314    0.0298969    0.0588862   -0.0363648    0.0719838   -0.0809292    0.0144408   0.00268942    0.0559734    -0.054342    0.0629653    0.0573289    0.0543249   -0.0425688   -0.0945338    0.0223239    0.0870748    0.0445142   -0.0700267    0.0710333    0.0726093    -0.022845    0.0106033   -0.0780152   -0.0393024   -0.0938472     0.041785    -0.013907   -0.0847782    0.0721196   -0.0515599   -0.0806303   -0.0843396    0.0970532   -0.0719614   -0.0185448     0.077229   -0.0693441    0.0452803   -0.0220694   -0.0248801  0.000668399    0.0127602   -0.0334249   -0.0796007    0.0805543   -0.0297813   -0.0226774    0.0472351    0.0107845    0.0398591   -0.0920768    0.0929869   -0.0934915   -0.0286722   -0.0510026    0.0465251   0.00655102    -0.083977  -0.00898208   0.00451037   0.00579549     0.015098    0.0489334   -0.0947902    0.0128209    0.0540768   0.00706176   -0.0967134    0.0888866    0.0426475     0.040544   -0.0159003   -0.0130702   -0.0835358  -0.00604251   0.00081885   0.00812206    0.0940447   0.00667693    0.0576582   -0.0122973   0.00558864    -0.094842    0.0937743    0.0436203   0.00454844   -0.0760611   -0.0908024   -0.0227972    0.0198272   -0.0575637    0.0516807    0.0635134   -0.0722773    0.0503736   -0.0548583   -0.0330409    0.0237425   -0.0803664    0.0443738   -0.0585342   -0.0476914    -0.038143    0.0578957    0.0577439    0.0562142   -0.0450195    0.0630198   -0.0247681 -0.000851307    0.0932835    -0.053806    0.0643239    0.0536862   -0.0910899   -0.0255289   -0.0442274    0.0776085   -0.0499685    0.0510992    -0.098506   -0.0554927   -0.0673253    0.0303647     0.066155  -0.00872573    0.0517192    -0.084696   -0.0933738    0.0461744    0.0791775    0.0479562   0.00567429    0.0150437    0.0348153    0.0235878   -0.0615695     0.035179     0.077708   -0.0578955    -0.071628    0.0306493    0.0959853    0.0895589   -0.0340887   -0.0651922    0.0715743    0.0328387  -0.00293556    0.0151381    0.0390138    0.0710408   -0.0434188   -0.0708353   -0.0799888    0.0961305   -0.0503481    0.0331498   -0.0372169   -0.0539668   -0.0700705    0.0945045   -0.0114305   -0.0813463  0.000655974   -0.0297534   -0.0481317   -0.0151933   0.00509578  -0.00870137   -0.0136253     0.019551     0.022332  -0.00844202   -0.0823572     0.067353    0.0763512   -0.0829332   -0.0768065  -0.00734917    0.0414318    0.0094054    0.0684673    0.0760537    0.0621843    0.0477255    0.0296626    0.0585026    0.0682503   -0.0774561    0.0682716   -0.0637821   -0.0782574   -0.0857301   -0.0666912    0.0803703    0.0265558    0.0245887   -0.0398693   -0.0608674    0.0537481  -0.00879314     0.071915    0.0190595   -0.0749465   0.00839466    0.0372911    -0.011051    0.0812902   -0.0616369    0.0536737   -0.0304912  -0.00387113   -0.0971439    0.0665993    0.0503978   0.00283208    0.0544198   -0.0354814   -0.0977663    0.0909642    -0.100163   -0.0340762   -0.0881765   -0.0473393   -0.0774009   0.00286411   -0.0791335   0.00204995   -0.0925998    0.0769048     0.065167   -0.0357514   -0.0530804   -0.0669054    -0.051318   -0.0970684   -0.0660106   -0.0683405    0.0780871    0.0124905    0.0893984   -0.0208255   -0.0211971    0.0919947    0.0862041   -0.0873158    0.0751219   -0.0712079   -0.0609316   -0.0909604    0.0305249    -0.095784  -0.00310841   -0.0787696    -0.069252    0.0488986   -0.0205986   -0.0560223    0.0455327    0.0923214    0.0621039    -0.079098   -0.0661805   -0.0513689 -0.000713716   -0.0646778   -0.0394746   -0.0902597    0.0154814    0.0566908   -0.0532859    0.0758048   -0.0760078   -0.0290655   0.00948119    0.0266915    0.0361047    0.0136976   -0.0108826   0.00228747    0.0631026   -0.0970574   -0.0731216    0.0326569    0.0423632   -0.0123995    0.0181225    0.0141855    0.0206223   -0.0161794    0.0969568   -0.0770102    0.0836767     0.013692   -0.0374782    0.0303075    0.0532263    0.0926586   -0.0408001   -0.0308135    0.0801643   -0.0602976   -0.0755392    0.0592865    0.0159692   -0.0951549    0.0534606  -0.00122451    0.0553424   -0.0868663    0.0752919   -0.0942254   0.00837934    0.0108396    0.0466673    0.0590806   -0.0634649   -0.0019916    -0.041459   -0.0603897    0.0258917    0.0151972   -0.0686285   -0.0410537    0.0124686   -0.0446848   -0.0813513    0.0565504    -0.037466    0.0966544   -0.0710469    0.0404494    0.0717007    0.0480229   -0.0704426    0.0331286   -0.0355635    0.0777967    0.0728398   -0.0942369  -0.00944455   -0.0966362    0.0508177   -0.0578483    0.0890602    0.0390656   -0.0478965     0.065564    0.0783105    0.0497391    0.0203151   -0.0832149    0.0552015    0.0677909    0.0143546   0.00821612   -0.0944542   -0.0741527     0.026526    0.0709709    0.0566915    0.0134959    0.0826884    0.0368249    0.0247832    0.0769757   -0.0726137    0.0413064  -0.00261227   -0.0306748   -0.0362631    0.0720333    0.0984333  -0.00539048   0.00356871   -0.0847739    0.0695022   -0.0806443    0.0312055   -0.0157829   -0.0710153   -0.0133217   -0.0250618    0.0498208   -0.0200279    0.0806017    0.0607808   -0.0730899    -0.094308   -0.0754925   -0.0448175   -0.0447364    0.0391017  -0.00975968   -0.0536407    0.0330968    0.0282836    -0.039839   -0.0291095   -0.0412853  -0.00618609   -0.0592199   -0.0274985    0.0882666   -0.0164601   -0.0372549    0.0419632  -0.00844835     0.031721    0.0945319    0.0650564   -0.0268659   -0.0937015   -0.0596573    0.0259426    0.0439253   -0.0242523   -0.0169546    0.0935838   -0.0860903    0.0693858    0.0160494    0.0100192  -0.00874795    0.0508432    0.0360069     0.080695   -0.0859539  -0.00292385   0.00153073   -0.0130205    0.0480914    0.0265015  -0.00443354   -0.0555922   -0.0425795    0.0982046   -0.0904215    0.0839486   -0.0461088   -0.0852068   -0.0674341    0.0811984   -0.0321556    0.0337014   0.00556714    0.0282219   -0.0217317    -0.060393   -0.0933235    0.0942418    0.0725436   -0.0415137    0.0629442    0.0780245   -0.0445748    0.0320082    0.0893237   -0.0577274    0.0887862    0.0312501     0.057499   -0.0835207   -0.0644526     0.011125   -0.0115252   -0.0741276    0.0223775    0.0884235   -0.0911858   -0.0617044  -0.00748395   -0.0951036      0.05749   -0.0810035    0.0239722    0.0788392    0.0126746   -0.0953983  -0.00491751    0.0916485   -0.0106034    0.0617253   -0.0320239    0.0719481    -0.047479    0.0659748   -0.0548272   -0.0197063    0.0144652    0.0373283   -0.0190117   0.00379923   -0.0769047    -0.024721    0.0723303   -0.0964209    0.0957528   -0.0279161   -0.0781489   -0.0452766   -0.0901483    0.0806069    0.0727404    0.0445974    0.0160293   -0.0881368   -0.0882064   -0.0706501   -0.0300109   -0.0703515  0.000831811    0.0737905   -0.0888951   -0.0183938    0.0580975  -0.00604508   -0.0439918  -0.00971483   -0.0220653    0.0342769    0.0974951    0.0494328  -0.00525585   -0.0426205    0.0134729   -0.0637904   -0.0699763  -0.00847705  -0.00635362      -0.0409   -0.0565377     -0.04256   -0.0175049  -0.00777716   -0.0679242   -0.0810618   -0.0344716    0.0844948   -0.0939576   -0.0989845    -0.100083   0.00443503    -0.010786    0.0662141   -0.0821032   -0.0967855   -0.0830228    0.0160481    0.0915674    0.0223248   -0.0565478    0.0532997   -0.0978448   -0.0143823   -0.0380781   -0.0546043   -0.0268965    0.0759242   -0.0537644    0.0785392   -0.0672099   -0.0466945  -0.00161946   -0.0486347   -0.0946623    0.0932284   -0.0651691    0.0965285   -0.0363291   -0.0568442    0.0368534    0.0455364    0.0744946    0.0137971     0.030513   -0.0566058   -0.0434899    0.0876928    0.0538456    0.0473907  -0.00849178   -0.0694948    0.0185366    0.0586124   -0.0627945   -0.0829072     0.044525  -0.00653931    -0.059321   -0.0667294   -0.0493703    0.0264014    0.0147462    0.0148998    0.0790823    0.0134866    0.0121961   -0.0891033    -0.093028    0.0649479    0.0288352   -0.0636576   -0.0661392  -0.00325987    0.0396325  -0.00609412   -0.0961904    0.0267087    -0.048849    0.0318371    0.0170128 -0.000958737    0.0092828    -0.032871    0.0320473    0.0420981    0.0152295    0.0968213   -0.0188107   -0.0901324   -0.0830182    0.0540164     0.048228    0.0152178    0.0707405  -0.00526642   -0.0984614   -0.0957933    0.0144897    0.0402145    -0.052816    0.0650884    0.0311252    0.0800101   -0.0906617    0.0595973     0.025548    0.0118551   -0.0539178    0.0802353   -0.0529932    0.0642643   -0.0680959    0.0600642   -0.0832716    0.0347992   -0.0427704  0.000104148   -0.0389008   -0.0777409    0.0943065    0.0950781    0.0794455  -0.00350841   -0.0377108   -0.0515661    0.0505142    0.0709239    0.0147246  -0.00273885   -0.0403971    -0.050211   -0.0662373    0.0435043     0.059879  -0.00691988   0.00355997    0.0177216   -0.0517248    0.0421579    0.0804601   -0.0889566    0.0990274     0.077171    0.0063935   -0.0957217   -0.0935203    0.0710822    0.0990451    0.0523224   -0.0459716 -0.000675475   -0.0158561    0.0887872    0.0106008    0.0127292    -0.055539   -0.0428342    0.0226223    0.0564102   -0.0433543   -0.0162132   -0.0115225   0.00533534   -0.0212802     0.069365   -0.0287941   -0.0113423    0.0402969   -0.0247461   -0.0634585   -0.0945251    0.0939525   -0.0981433   -0.0927865    0.0172715    0.0371641    -0.025774  0.000394393   -0.0844305    0.0729286   -0.0726448   -0.0209711   -0.0870514   -0.0812435   -0.0920915  -0.00601128    0.0223133    0.0509031   0.00323527    0.0365752   0.00842349   0.00342214   -0.0890964    0.0370582    0.0614609   -0.0456685   -0.0122689    0.0511724    0.0858072   -0.0322555   -0.0656192  -0.00795393   -0.0644523   -0.0324026    0.0962637    0.0396731   -0.0641551      0.05986   -0.0870323   -0.0884073    0.0295185    0.0949553   -0.0122129   -0.0781825   -0.0833421   -0.0189281   0.00990311   -0.0736801    0.0820805   -0.0187249   -0.0386661   -0.0684647  -0.00384332   -0.0330435   -0.0181519   0.00314728    0.0860407   -0.0808856    0.0543958    0.0785471    0.0601679     0.034494    0.0944265    0.0763681    0.0487713   0.00875459    0.0968463   -0.0502538   -0.0718306    0.0459386   -0.0844985    0.0672317    0.0969394    0.0932669    0.0788867    0.0713117   -0.0475311    0.0331164   -0.0595708    0.0573428    0.0659873    0.0285516    -0.022574   0.00962234  -0.00704795    0.0101183   -0.0348767    0.0448628    0.0693062  -0.00629575  -0.00254088    0.0415937     0.061457    0.0523305  -0.00856257    0.0284041      0.07284   -0.0775534     0.027825    0.0179996    0.0397642   -0.0905249  -0.00478078    0.0947909   0.00231199    0.0975244   -0.0474053     0.020847    0.0362528    0.0400963  -0.00942475     0.054532   -0.0386268   -0.0106201    0.0490294    0.0341289    0.0556515   -0.0204244   -0.0483809   -0.0580569    0.0451069   -0.0405753    0.0273452    0.0111803    0.0641156    0.0784435   -0.0165768   -0.0472504   0.00972435    0.0830275    0.0915136    -0.024198   -0.0537773      0.09885    0.0293298    0.0408292   -0.0682726   -0.0445257     0.033772   -0.0962718   -0.0937057   -0.0670995    -0.061066    -0.013377   -0.0337976    0.0275568     -0.09433   -0.0429515     0.062123    0.0733676    0.0335806    0.0887238     0.099077  -0.00715956    0.0820494   -0.0683257   -0.0789861   -0.0656537     0.025276   -0.0956176   -0.0444519   -0.0288583    0.0278201   -0.0273389   0.00536973    0.0561308    0.0666284    0.0694453   -0.0790894   -0.0443486    -0.021749  -0.00414149    0.0422296   -0.0428468    0.0281075   -0.0778502    -0.032308    -0.028741  -0.00924545   -0.0108435   -0.0593126   -0.0202169    0.0960222    0.0893368    0.0534224   -0.0288166    0.0751491   -0.0128116   -0.0574973    0.0672229   -0.0334135    0.0969966     -0.06955  -0.00437821   -0.0339718   -0.0521061    0.0982047   -0.0155559   -0.0230875    0.0973753   0.00233918     -0.02909    -0.100199   -0.0679021   -0.0741923   0.00989349   0.00735989   -0.0132461    0.0201897 -0.000723304    0.0140265   -0.0940185   -0.0442201   -0.0397011   -0.0902697   -0.0416485    -0.021799   -0.0547172   -0.0523595    0.0286316   -0.0436658  -0.00181026     -0.04795    0.0492199   -0.0138237    0.0298024    0.0288471   -0.0176299   -0.0243294    0.0865161    -0.086863   -0.0412726    0.0950525   -0.0772315    0.0748284   -0.0221051   -0.0572834    0.0775084    0.0698793    0.0408738    0.0906239   -0.0659891   -0.0221286    0.0788405     0.098072    0.0461512   -0.0177153   -0.0144715   -0.0979796   -0.0197439    -0.050278    0.0676074     0.032957    0.0986759     0.014839    0.0684775  -0.00975115   -0.0901448   -0.0894784    0.0687738   -0.0280171     0.034141   -0.0851696   0.00995866   -0.0568507    0.0900858   -0.0704821   -0.0949825  -0.00505204   -0.0299564   -0.0279669  -0.00760436    0.0659969    0.0715635   -0.0112092    0.0166059   -0.0979849    -0.071842   -0.0185819     0.064671    0.0590277    0.0150651   -0.0987542    0.0513816    0.0650037     0.057806 -0.000878903   -0.0199472    0.0113113   -0.0957267    0.0285676    0.0570323   -0.0753368    0.0471459   -0.0647061    0.0331117   -0.0684601    0.0609517    0.0272195   -0.0738537    0.0286307   0.00756095   -0.0438124    0.0413627    0.0355046    0.0282592   -0.0629125   -0.0351404   -0.0594116   -0.0534529   -0.0517383   -0.0943851   -0.0654731    0.0370985   -0.0344336    0.0857893   -0.0435718    0.0774593   -0.0702096    0.0255878   -0.0300202     0.092389   -0.0492973   -0.0295608      -0.1004   -0.0256676   -0.0713953  -0.00518866    -0.065241    0.0765221    0.0471021   -0.0240153   -0.0284141    0.0909483    0.0762896    0.0639695   -0.0168979      0.07163  -0.00473199  -0.00454065   -0.0803938    0.0168251    0.0935862   -0.0147287     0.029834    0.0936958    -0.036499    0.0965327    0.0711053   -0.0821358   -0.0367476    0.0781044    0.0556645   -0.0525098    0.0248758    0.0882759    0.0128779    0.0281416    0.0297334    0.0532672    0.0761203    0.0462497    0.0404951   -0.0687026   -0.0895399   -0.0448722    0.0301249    0.0194085    0.0954637   -0.0455865    0.0925723   -0.0695987   -0.0144193    0.0525516    0.0174403    0.0109359    0.0275893   -0.0682436    -0.079175   -0.0332446    0.0882669   -0.0505332   -0.0706854   -0.0156701   -0.0371423  -0.00937102    0.0567745    0.0750272   -0.0256163    0.0854323   -0.0377045   -0.0180515     0.091496     0.032288    0.0364771   -0.0846216   -0.0750253  -0.00375408    0.0494555    0.0809221   -0.0540856    0.0378595   -0.0119862    0.0828132    0.0756641     0.084862    0.0221976    0.0161155    -0.100773    0.0932124    0.0656818   0.00575737   -0.0362392   -0.0301382   -0.0907546    0.0456241    0.0704822    -0.058551    0.0344068    0.0245943    0.0982988   -0.0813291   -0.0314858    0.0401795      0.06681   -0.0142622    0.0131963   -0.0249847   -0.0317044   -0.0566521    0.0819492    0.0308691   -0.0711781    0.0646765    0.0221012   -0.0223849   -0.0830648   -0.0368858    0.0331225   -0.0729575    0.0389414   -0.0646439    -0.077101     0.066186    0.0359338     0.042243    0.0315927     -0.02468   -0.0842711   -0.0119186   -0.0821733   -0.0958813   -0.0335167   -0.0257102    0.0685727     0.016997   -0.0938443    0.0500999   -0.0752999 -0.000893073   -0.0824768    0.0627532   -0.0334789    0.0585036   -0.0957676    0.0266636   -0.0957325   -0.0451659    0.0423328    -0.099259   -0.0420437   -0.0462249   -0.0755915    0.0936106    0.0284222    0.0656322   -0.0516612   0.00898967   -0.0762402   -0.0907669    0.0543461   -0.0222195      0.08451     0.041873   -0.0749857   -0.0966383    0.0947672   -0.0937585    0.0887396    0.0678166   -0.0565655   -0.0660285   0.00303584    0.0180036   -0.0617666   -0.0311873    0.0372601   -0.0513019   -0.0411841    0.0108013   -0.0937497   -0.0960257    0.0586033  -0.00459898    -0.091167   -0.0718237    0.0199183    0.0332529    0.0780247   -0.0211515   -0.0541875   -0.0658822    0.0223999  -0.00397613   -0.0022824    0.0533505   -0.0328609   -0.0652942   -0.0368529    0.0420576    -0.059891   -0.0984092   -0.0386703    0.0232163   0.00610939   -0.0509026   -0.0781521     0.062476    0.0205349    0.0556956    0.0796143    -0.100603   -0.0801285   -0.0995024   -0.0624692    0.0406592     0.038914    0.0530687    0.0172311   -0.0897191    0.0119216   -0.0311791    0.0159514    0.0765683    0.0475504    0.0274703   -0.0294666   -0.0552659    -0.014367   -0.0427677    0.0024446    -0.037766    0.0390463    0.0950662     0.054365    0.0239072    0.0536452   -0.0337183   -0.0748521    0.0516338   -0.0977101    0.0575856   -0.0822275   -0.0964229    0.0163521    0.0944831    0.0794845   -0.0888747   -0.0566708    0.0941823   -0.0251795    0.0980205   -0.0665418  -0.00205992    0.0688894    0.0947117   0.00373214    0.0673393   -0.0688778    0.0815689   -0.0232334   -0.0799849   -0.0255968    0.0798324    0.0322237   -0.0132026    0.0683156    0.0312785    -0.057177    0.0289518     0.042154   -0.0144257    0.0176534   -0.0429812   0.00810271    0.0881122   -0.0076145    -0.098738    0.0267222    0.0129502    0.0549833    0.0284971   -0.0676329  0.000906635   -0.0670892     0.098124     0.092113    0.0194649     0.048374    0.0108176    0.0892196   -0.0387985    0.0476335    0.0237739    0.0703099   -0.0796796    0.0614577    0.0628925    0.0567582     0.086733    0.0826236   -0.0125609    0.0876088    -0.098359    0.0874097   -0.0461275    0.0899967   -0.0109771    0.0530681   0.00970947   -0.0272477    0.0980349   -0.0850907    0.0565976    0.0248615    0.0534668   -0.0586074    0.0816068  -0.00557072    0.0290891    0.0972589   -0.0109868   -0.0335914   -0.0220663   -0.0517828    0.0484242     -0.10027    0.0644476   -0.0936759   -0.0170271     0.081982     -0.01317   -0.0141889     0.067389    0.0340598    0.0740881    0.0422016   -0.0707481    0.0251171    0.0837202    0.0156257    0.0944409   -0.0809443   -0.0947655    0.0104297    -0.039642   -0.0906587    -0.100373   -0.0863228    0.0467761    0.0288678    0.0580662    0.0242397   -0.0053483    0.0480911      0.03363   -0.0994523    0.0494294    0.0455776    0.0961714    0.0850387  -0.00498352   -0.0862102   -0.0719753   0.00596541    0.0825266   -0.0673486    -0.100604    0.0128686 -0.000959833    0.0424862    0.0596874    0.0459396    0.0211536  -0.00858106    0.0680203   -0.0878293   -0.0659334   -0.0658102   -0.0729272    0.0603466     0.063734    0.0961564    0.0827083   -0.0811034   -0.0463326   -0.0784945    0.0238138    0.0108766    0.0291267    0.0755904   -0.0638385   -0.0932886   0.00188499     0.050562   -0.0404371   -0.0877307   -0.0578124    0.0495692   -0.0518623   -0.0622116   -0.0381375   -0.0190976   -0.0582973   -0.0337281   -0.0531158
