   0.169182    0.127435   -0.335783   -0.117035   -0.306221     0.24519   -0.529403   -0.428119   -0.514326   -0.562196   -0.158073   -0.374974   -0.177422    0.100352   -0.270777   -0.318547    -0.60125   -0.584949    0.219227   -0.650982   -0.432725    0.179915   -0.295798 -0.00328151   -0.233368   0.0499471  -0.0310265   -0.505031    0.158196    0.222367    0.285463    0.187671   -0.272569    0.239967    0.279247    0.210057  -0.0514088   -0.363547   -0.483472   -0.254504   -0.567834     0.08947   0.0134397   -0.302342  -0.0865168   0.0611432   -0.506903    0.279099   -0.494795   0.0616491  -0.0315469   -0.536103   -0.601099    0.148672   -0.619066   -0.466677    0.326794   -0.598676  -0.0771131   -0.279315    -0.31191   -0.218429   -0.140197    0.321223    0.076804   0.0767976    0.202266   0.0728059 -0.00412494    0.159007  -0.0212983   -0.441868   -0.342228  -0.0379331   -0.160319   -0.124898   -0.199522   -0.220088
  -0.420395    0.694922     1.13824   -0.266732    0.376138    0.704356    -0.63242    -1.12586   -0.675089    0.234927    0.215785   -0.190369     0.30177    -0.14426    0.220524    0.136719    0.278322   -0.478791   -0.322112   -0.213304    0.299629    -0.40434   0.0892435   -0.139399     0.26083   -0.386712   -0.316957   -0.230901   -0.340668   -0.320645  -0.0823651   -0.231445    0.143762   -0.188515    0.249123  -0.0299247   -0.389946   -0.223972   -0.394771   -0.501398    -0.54493    0.313746   -0.287817   -0.376845   -0.426593    -0.54553   0.0740661   -0.618476   -0.430943  -0.0144416   0.0887296   -0.150795    -0.46635  -0.0976866   -0.513198     0.21895   -0.616948   -0.666844   -0.490633    0.242021    -0.11852   0.0163822   0.0862886  -0.0940342  -0.0420953    0.162233    0.160032    0.232361   -0.173747    0.217943   -0.422961   0.0296147   -0.439577   -0.447349     0.30046   0.0482633  -0.0784654   -0.334654
   0.366238   -0.259707    0.557717    -1.12756     0.27069     0.35915   -0.499591    0.307025   -0.302766   -0.436155    0.300561  -0.0677208   -0.306088   0.0161891    0.300995   -0.276129    0.512249    0.457253   -0.262935   -0.490959  -0.0413497   -0.106493    -0.30764    -0.47871    0.413604    0.411286   0.0889426    0.486639    0.109695     0.21572  -0.0220916  -0.0149031   -0.236835   -0.125586   -0.550619    0.195738   0.0913647   0.0387191    0.800183  -0.0842202  -0.0591863  -0.0694057   -0.130761  -0.0952574   -0.577564    0.597723     0.09791   0.0791445    0.475853   -0.181123    0.141393   -0.410748   0.0165564   0.0258495  -0.0284863   -0.415447    0.488223    0.245444  -0.0728452     0.43751     0.21559   -0.390666  -0.0452557    0.324505   -0.541466   -0.161688    0.185289   -0.182554  -0.0379897   -0.177897    0.509099   -0.211603   -0.199078    0.210682   0.0362483  -0.0803785   -0.505615     0.48439
