  0.241691   0.111257   -1.30471   -0.23789  -0.116034    1.29433  -0.926706  -0.906449  -0.923691  -0.933265   -0.85244   -0.89582   -0.85631  -0.800755
 -0.020005 -0.0185013   0.250879  -0.204752   0.411985   -0.26127   0.197109   -0.41469  -0.394226   0.149541   0.324345   0.388015   -0.15343  -0.319622
 -0.798407  -0.915516  -0.899471  -0.829252   -0.76458  -0.811567  -0.951766  -0.794191  -0.929068  -0.911375  -0.832498  -0.850169  -0.896523  -0.801044
