          0           0           0           0           0           0           0           0           0           0           0           0           0           0
 0.00740663  0.00871311 -0.00107764 -0.00766229 -0.00817368 0.000903802           0           0           0           0           0           0           0           0
   0.141665    0.141665    0.035372   0.0675124 -0.00640321  -0.0346437  -0.0667147  0.00583224    0.035372   0.0675124 -0.00640321  -0.0346437  -0.0667147  0.00583224
   0.911078           0           0           0           0           0           0           0           0           0           0           0           0           0
