   0.0366517    0.0716284   -0.0762763   -0.0221865    0.0208169   -0.0690043   -0.0893746    0.0549225  -0.00316398    0.0015079    0.0200413   -0.0427322    -0.085711   -0.0586311   -0.0733563    -0.022066   -0.0481341   -0.0259395    0.0287263   -0.0199101    0.0684567    0.0690179   -0.0114602    0.0202769   -0.0373358    0.0238548   -0.0609138   -0.0207193  -0.00473944    0.0607263   -0.0288693    0.0683205    0.0529314    0.0266099   -0.0685792    -0.106657   -0.0512241    0.0435817   -0.0814994    -0.116224    0.0327325    0.0857615    0.0837786    -0.109274   -0.0450254   -0.0138551    0.0189868   -0.0235353   0.00606463    0.0521105    0.0842128    0.0709348    0.0614733  -0.00400189  -0.00281956   -0.0566899   -0.0787696  -0.00241407   -0.0414748   -0.0280151    0.0342402    0.0415624   -0.0180583   -0.0314319    0.0452908    0.0833278   0.00563317      0.03637    0.0144831    0.0542984    0.0960176   -0.0632148    0.0521193   -0.0240886    0.0715284   -0.0413973  -0.00122624    0.0720608  -0.00165955     0.044655    0.0667717  -0.00114993   -0.0358936    0.0665105   -0.0219896    -0.070609   -0.0281354   -0.0153895    0.0308943    0.0757523    0.0106571   -0.0519896    0.0961139   -0.0186974   -0.0421194   -0.0910225   -0.0586784   -0.0809432     0.060964   -0.0093119   -0.0770328     0.018154   -0.0055381      0.02293    -0.086837  -0.00450836   -0.0294164    0.0309742    0.0243378   -0.0612509    0.0555974   -0.0377234   0.00571417   -0.0248121   -0.0487661    0.0363422    0.0283228    0.0228343   -0.0284242   -0.0702799   -0.0633317     -0.10063    0.0302186    0.0326131    0.0761478    0.0649364   -0.0219508    0.0469369   0.00943356    0.0869708    0.0305852    0.0740068    0.0542293  -0.00674218    0.0737492    0.0185248    0.0149493    0.0656668   0.00121478    0.0266762   -0.0514485    0.0138892  -0.00538274    0.0272982    0.0251936   -0.0131427    0.0789622   -0.0570278    0.0760085    0.0551898    0.0514675    0.0113019  -0.00526285   -0.0587167   -0.0261439    0.0344558    0.0118685   -0.0990403    0.0765844  -0.00331089   -0.0697878    0.0790312    0.0884731    0.0428782    -0.067422   -0.0755212   -0.0686901    0.0821891   -0.0221058   -0.0520413   -0.0939118   -0.0295784   -0.0606657    0.0770137    0.0524852    0.0799824    0.0610191   -0.0805642    0.0169687   -0.0896506    0.0165472    0.0622548    0.0450245   0.00678003   -0.0597122    0.0351257    0.0397822   -0.0492327    0.0696272   0.00451101   -0.0862079   0.00535153   -0.0320631   -0.0998398    0.0631742   -0.0626583   -0.0839728   -0.0822833  -0.00566556    0.0148675   -0.0815742   -0.0458757     0.048491    0.0513174   -0.0325471    0.0299507    -0.084602   -0.0779632    0.0328101    0.0527861    -0.020995   -0.0392057   -0.0756107    0.0563314   -0.0883202    0.0847181    0.0268269    0.0636301    0.0569937    0.0607368    0.0689993   0.00237269    0.0335131   -0.0730549    0.0680012   -0.0382571   -0.0048996    0.0306736    0.0548375    0.0113464    0.0339442    0.0538052    0.0518977    0.0751467   -0.0122465   -0.0357127    0.0603028   -0.0220073    0.0794547   -0.0087247   -0.0516408    0.0490336    0.0709182    -0.100289    0.0292431    0.0910883   -0.0594037  -0.00768807   -0.0198016    0.0338746  -0.00940709   0.00737289     0.037819    -0.057024    -0.032151    0.0749475   -0.0648278    0.0357646   -0.0155441   -0.0790083   -0.0382176    0.0481466   -0.0967534   -0.0929116    0.0548231   -0.0190594    0.0118103   -0.0865906    -0.029208    0.0793242    0.0848805  0.000904751    0.0246485    0.0435095   0.00969249    0.0267062   -0.0281095    0.0593497   -0.0247126   -0.0985189    -0.071209   -0.0456782   -0.0562594   0.00830186   -0.0235212   -0.0514215   -0.0274313  -0.00048796    0.0230389    -0.052572    0.0567912    0.0267262   -0.0732323    0.0547105    0.0481759   -0.0559264    -0.053768   -0.0823563    0.0271647   -0.0111705    0.0743314    0.0280474   0.00225134    0.0719838     0.089322    0.0565843    0.0559734    0.0185677   0.00369075    0.0543249   -0.0512626    0.0446001    0.0870748   -0.0396575    0.0560428    0.0726093    0.0856882    0.0805378   -0.0393024    0.0286545   -0.0474282   -0.0847782   -0.0353298   -0.0753065   -0.0843396   -0.0495573    0.0592999     0.077229    0.0485911    0.0626944   -0.0248801   -0.0928376   -0.0873335   -0.0796007    0.0327899    0.0591709    0.0472351    0.0673058   -0.0995699    0.0929869    0.0258494   0.00675605    0.0465251   -0.0222356     0.084745   0.00451037   -0.0130136    -0.098025   -0.0947902   -0.0897729   -0.0935518   -0.0967134    0.0737643    0.0291895   -0.0159003   -0.0484784     0.048991   0.00081885    -0.065889   -0.0328499    0.0576582    0.0128958   -0.0890224    0.0937743     0.097767   -0.0790376   -0.0908024    0.0108497  -0.00376301    0.0516807   -0.0296226    0.0989932   -0.0548583    0.0396794    0.0113571    0.0443738    0.0917634    0.0172749    0.0578957   -0.0115261    0.0804465    0.0630198     0.047371   -0.0504602    -0.053806   -0.0492037   -0.0650647   -0.0255289    0.0810507    0.0904672    0.0510992    0.0151547    0.0568631    0.0303647  -0.00831105    0.0139877    -0.084696   -0.0470072    0.0854126    0.0479562   -0.0138119   -0.0245026    0.0235878   -0.0708786    0.0633707   -0.0578955    0.0798237   -0.0153146    0.0895589   -0.0132667   -0.0473336    0.0328387    0.0650587    0.0830413    0.0710408    0.0655899   -0.0188528    0.0961305   -0.0691376   -0.0805659   -0.0539668    0.0183375    -0.098074   -0.0813463    0.0985554   -0.0918568   -0.0151933   -0.0563092    -0.052074     0.019551   -0.0938523    0.0852757     0.067353   -0.0490076   -0.0911073  -0.00734917   -0.0780117    0.0846696    0.0760537    0.0764922    0.0453305    0.0585026    0.0638768    0.0137605   -0.0637821   -0.0207478   0.00513892    0.0803703  -0.00170159  -0.00851387   -0.0608674   -0.0807131    -0.074235    0.0190595    0.0282463    0.0515793    -0.011051   -0.0766882    0.0878754   -0.0304912   -0.0172656   -0.0600179    0.0503978   -0.0240468   -0.0196716   -0.0977663    0.0416494  -0.00177343   -0.0881765   -0.0198373    0.0533945   -0.0791335    0.0557511    0.0335484     0.065167   -0.0818704    0.0123367    -0.051318   -0.0885029   -0.0471848    0.0780871    0.0221386    -0.027164   -0.0211971   -0.0650114    0.0172956    0.0751219    0.0556711   -0.0540663    0.0305249    0.0182418   -0.0860435    -0.069252    0.0913478    0.0483599    0.0455327   -0.0532101    0.0282356   -0.0661805   0.00307291   -0.0836447   -0.0394746   -0.0904813   -0.0876849   -0.0532859    0.0337988   0.00492339   0.00948119    0.0542781     0.095208   -0.0108826  0.000136178    -0.074822   -0.0731216   -0.0789981   -0.0330693    0.0181225     0.010397   -0.0908684    0.0969568    -0.028733    0.0339707   -0.0374782   -0.0358138    0.0444599   -0.0408001   0.00435721   -0.0703723   -0.0755392   -0.0749075   -0.0884417    0.0534606    0.0672269    0.0802142    0.0752919       0.0189   -0.0732802    0.0466673   -0.0731183    0.0370467    -0.041459    -0.048986    0.0106413   -0.0686285   -0.0452804   0.00271616   -0.0813513  -0.00156899   -0.0679317   -0.0710469   -0.0589087  -0.00952109   -0.0704426   0.00261309    0.0126055    0.0728398    0.0404206  -0.00438497    0.0508177   -0.0670332    0.0930065   -0.0478965   -0.0586937   -0.0564101    0.0203151    0.0172485    0.0532814    0.0143546   -0.0582362     0.013065     0.026526     0.090901    0.0074414    0.0826884   -0.0455863    0.0108023   -0.0726137    0.0117975    0.0521566   -0.0362631    -0.017098   -0.0259724   0.00356871   0.00759429   -0.0347257    0.0312055     -0.05358    -0.100774   -0.0250618    0.0786531   -0.0141175    0.0607808   -0.0102741    0.0869692   -0.0448175   -0.0757684    0.0149101   -0.0536407    0.0129846    0.0487334   -0.0291095    0.0342951    0.0072227   -0.0274985   -0.0224967   -0.0828723    0.0419632    -0.051176   -0.0805291    0.0650564    0.0164432    0.0803778    0.0259426    0.0269164   -0.0675039    0.0935838  -0.00989566   -0.0397431    0.0100192    0.0783561   -0.0878423     0.080695   -0.0895629   -0.0309124   -0.0130205   0.00678591   -0.0142091   -0.0555922    0.0983274    0.0491914    0.0839486    0.0950954    0.0774468    0.0811984   -0.0443456   -0.0234543    0.0282219    0.0686859    0.0456585    0.0942418   -0.0426951   -0.0817869    0.0780245    0.0490364  -0.00434994   -0.0577274   -0.0947698   -0.0466346   -0.0835207    0.0968663   0.00412065   -0.0741276    0.0550679   -0.0103743   -0.0617044   -0.0217041   0.00539575   -0.0810035    0.0333424    -0.021657   -0.0953983   -0.0177498     0.042805    0.0617253    0.0788684  -0.00380371    0.0659748    -0.083229    0.0489121    0.0373283   -0.0990796    0.0912785    -0.024721    -0.041489    0.0990753   -0.0279161   -0.0321623   -0.0296717    0.0806069    -0.083531   -0.0243637   -0.0881368   -0.0331698    0.0867945   -0.0703515   -0.0712396    0.0444563   -0.0183938   -0.0538456    0.0929591  -0.00971483    0.0725703    0.0835073    0.0494328  -0.00863379    0.0389979   -0.0637904   -0.0155468   -0.0793074      -0.0409    0.0878651    0.0839239  -0.00777716   -0.0936855   -0.0870923    0.0844948   -0.0388628    0.0202724   0.00443503   0.00705469    0.0754492   -0.0967855    0.0192401   -0.0305436    0.0223248    0.0141302     -0.05578   -0.0143823  -0.00468981   -0.0592526    0.0759242   -0.0734626  -0.00715735   -0.0466945    0.0511895   -0.0841391    0.0932284   -0.0793516    0.0652977   -0.0568442   -0.0424424   -0.0128237    0.0137971   -0.0306333    0.0265772    0.0876928    0.0610456   -0.0834959   -0.0694948   -0.0354941   -0.0366725   -0.0829072   -0.0878596    0.0952202   -0.0667294    0.0959978    0.0966634    0.0148998    0.0442776   0.00904869   -0.0891033   -0.0565448    0.0843206   -0.0636576    0.0719232   -0.0359368  -0.00609412  -0.00499194    -0.016487    0.0318371   -0.0899201    0.0933566    -0.032871    0.0200758   0.00595001    0.0968213    0.0990711   0.00611449    0.0540164   -0.0403348   -0.0715268  -0.00526642    0.0195891    0.0333721    0.0402145   -0.0721308   -0.0332152    0.0800101    -0.080508    0.0215754    0.0118551   -0.0621192    0.0711924    0.0642643    0.0249129    0.0649426    0.0347992   -0.0971732    0.0429457   -0.0777409    0.0914262    0.0831187  -0.00350841    0.0678073   -0.0903752    0.0709239    0.0244595   -0.0625529    -0.050211    0.0189688    0.0283675  -0.00691988   -0.0198822   -0.0728922    0.0421579    0.0260505    0.0839644     0.077171    0.0164056    0.0308769    0.0710822   -0.0175373 -0.000619489 -0.000675475   -0.0814284    0.0725295    0.0127292    0.0163143   -0.0492158    0.0564102  -0.00378754    0.0876226   0.00533534    0.0824891   -0.0809625   -0.0113423    0.0228874    0.0565041   -0.0945251    0.0116278   -0.0950471    0.0172715    0.0396739   -0.0722653   -0.0844305    -0.016156    0.0941436   -0.0870514  -0.00423841  -0.00798438    0.0223133    0.0282377   -0.0189177   0.00842349   -0.0734601   -0.0688053    0.0614609    0.0635622      0.02316    0.0858072   -0.0199908   -0.0354182   -0.0644523   -0.0567633   -0.0364411   -0.0641551   0.00135268  -0.00166045    0.0295185   -0.0152486    0.0699448   -0.0833421    0.0272533   -0.0677813    0.0820805    0.0509387    0.0734711  -0.00384332    0.0884373    0.0591283    0.0860407   -0.0741898    0.0169142    0.0601679    0.0854551    0.0954725    0.0487713    0.0369838   -0.0202075   -0.0718306   -0.0214982    0.0617093    0.0969394    0.0473784   -0.0836888   -0.0475311   -0.0450832     0.023543    0.0659873   -0.0848219    0.0900185  -0.00704795     0.059003   -0.0512485    0.0693062    0.0457805   -0.0311441     0.061457   -0.0692122  -0.00564266      0.07284   -0.0527357   -0.0970116    0.0397642    0.0527476   -0.0728484   0.00231199   -0.0102033    0.0230691    0.0362528     0.034328    0.0134627   -0.0386268    0.0769975   -0.0865271    0.0556515   -0.0463043   -0.0275519    0.0451069    0.0785722    0.0517723    0.0641156   -0.0840962   -0.0771081   0.00972435    0.0481133   -0.0742488   -0.0537773    0.0945905   -0.0395007   -0.0682726   -0.0232577   -0.0896104   -0.0937057   -0.0597702   -0.0070916   -0.0337976    0.0588816   -0.0875227     0.062123    0.0870037   -0.0852614     0.099077    0.0551756    -0.050094   -0.0789861   -0.0849266   -0.0661142   -0.0444519   -0.0237116    0.0140686   0.00536973    0.0853497   -0.0972879   -0.0790894    0.0737883   -0.0617594    0.0422296   0.00437956    0.0169059    -0.032308   0.00537387    0.0238652   -0.0593126    0.0594655   -0.0356832    0.0534224    0.0125256   -0.0146156   -0.0574973   -0.0651923    0.0677158     -0.06955    0.0440574   -0.0167693    0.0982047   -0.0655792     0.078232   0.00233918    0.0111496   -0.0963361   -0.0741923    0.0545636    0.0662268    0.0201897    0.0149203   -0.0589995   -0.0442201    0.0234889   -0.0572289    -0.021799    -0.043276   0.00999049   -0.0436658    -0.100381    -0.073139   -0.0138237    0.0871992    0.0339368   -0.0243294  -0.00962473    -0.057468    0.0950525   -0.0504109    0.0472242   -0.0572834   -0.0197949   -0.0226194    0.0906239   -0.0823236   -0.0351361     0.098072  -0.00835929    0.0187513   -0.0979796    -0.073961    -0.038697     0.032957    0.0108058    0.0460814  -0.00975115   -0.0737378    0.0742406   -0.0280171    0.0292882   -0.0952885   -0.0568507    0.0476577   -0.0747121  -0.00505204   -0.0695227    0.0551824    0.0659969    0.0648104    0.0919473   -0.0979849    -0.063999  -0.00789303    0.0590277    0.0688414    0.0216276    0.0650037    0.0152186    0.0285567    0.0113113    0.0949009    0.0780752   -0.0753368   -0.0749588    0.0918996   -0.0684601     0.030445   -0.0948963    0.0286307    0.0350495   0.00171658    0.0355046   -0.0213157    0.0201761   -0.0594116   -0.0720382    0.0215542   -0.0654731   -0.0348761   -0.0261221   -0.0435718    -0.065745    0.0409081   -0.0300202    0.0786871    0.0185074      -0.1004   -0.0949117    -0.012327    -0.065241    0.0977741  -0.00363606   -0.0284141    0.0847049   -0.0369932   -0.0168979     0.085473   -0.0540961   -0.0803938    -0.076739  -0.00902934     0.029834   -0.0705256   -0.0855913    0.0711053    -0.021646    0.0692743    0.0556645  -0.00293718   -0.0561874    0.0128779   -0.0159536   -0.0419052    0.0761203    0.0177929   -0.0338841   -0.0895399   -0.0624808    0.0033121    0.0954637    0.0649595   -0.0396551   -0.0144193    -0.037458   -0.0730838    0.0275893    0.0810834    0.0101937    0.0882669   -0.0426458     0.039937   -0.0371423    0.0272828   -0.0295838   -0.0256163    0.0776292  -0.00890991     0.091496    0.0324275   -0.0916572   -0.0750253    -0.078864    0.0931303   -0.0540856   -0.0713839    -0.094754    0.0756641   0.00767568   -0.0298882    -0.100773    0.0626941   -0.0804829   -0.0362392    -0.079285    0.0180728    0.0704822   -0.0770256    0.0741972    0.0982988  -0.00972682    0.0349996      0.06681    0.0821854   -0.0546761   -0.0317044   -0.0434622  -0.00444033   -0.0711781   -0.0143786   -0.0945458   -0.0830648    0.0298009   -0.0285026    0.0389414    0.0576828   -0.0930485    0.0359338    0.0543176    0.0430892   -0.0842711    0.0979521     0.044375   -0.0335167    0.0647546    0.0215762   -0.0938443   -0.0467358   -0.0424468   -0.0824768    0.0824401     0.068347   -0.0957676   -0.0877969   -0.0402042    0.0423328  -0.00431415    0.0225794   -0.0755915   0.00440703    0.0774924   -0.0516612  -0.00217524     0.078222    0.0543461    0.0560501   -0.0858873   -0.0749857   -0.0284563     0.010583    0.0887396   -0.0347149    0.0968689   0.00303584   -0.0727852   -0.0815117    0.0372601   -0.0399804 -3.11937e-05   -0.0937497  -0.00259806    0.0727689    -0.091167   -0.0710925    0.0667117    0.0780247    0.0879031    0.0606268    0.0223999   -0.0444479    0.0421329   -0.0328609    0.0491527   -0.0656944    -0.059891   -0.0106237     0.079771   0.00610939    0.0622883   -0.0867004    0.0205349    -0.027242    0.0560442   -0.0801285   0.00242391    0.0790649     0.038914   -0.0546254    0.0707443    0.0119216   0.00403617   -0.0448351    0.0475504   0.00601531    0.0117815    -0.014367    0.0289301    0.0544407    0.0390463   -0.0943875    -0.022724    0.0536452    -0.100679    0.0499981   -0.0977101    0.0102847   -0.0363732    0.0163521    0.0260895   -0.0372479   -0.0566708    0.0262182    0.0423934   -0.0665418    0.0108635    0.0537186   0.00373214   -0.0842714   -0.0147261   -0.0232334    0.0295012    0.0385104    0.0322237   -0.0720793   0.00802153    -0.057177    0.0151033    0.0726588    0.0176534   -0.0304593    0.0643582   -0.0076145     0.091576    0.0615886    0.0549833    0.0944992    0.0752853   -0.0670892   -0.0311936   -0.0994203     0.048374   -0.0944536   0.00396046    0.0476335   -0.0742794   -0.0343922    0.0614577    0.0717533    0.0557864    0.0826236    -0.015214    0.0408333    0.0874097    0.0502438    0.0393592    0.0530681   -0.0784947   -0.0091007   -0.0850907   -0.0157622  -0.00064801   -0.0586074   -0.0920402   -0.0242062    0.0972589    0.0449446   -0.0192771   -0.0517828    0.0981999   -0.0138047   -0.0936759   -0.0518622   -0.0220398   -0.0141889   -0.0178277    0.0490733    0.0422016   -0.0535885    0.0322438    0.0156257   -0.0920595     0.069557    0.0104297    0.0727086    0.0480267   -0.0863228   -0.0435805   0.00912275    0.0242397    0.0941963   -0.0242939   -0.0994523    0.0773724    0.0853165    0.0850387   -0.0718201     0.074359   0.00596541    0.0322124   -0.0789592    0.0128686   -0.0726414   -0.0974676    0.0459396    0.0526484   -0.0660843   -0.0878293   -0.0233917    -0.082605    0.0603466    0.0941107  -0.00568143   -0.0811034    0.0240633   -0.0709368    0.0108766   -0.0650167   -0.0767809   -0.0932886    0.0413487    0.0797573   -0.0877307    0.0626521   -0.0766042   -0.0622116   -0.0821727    0.0765434   -0.0337281    0.0399688    0.0360186   -0.0877702    0.0955527    0.0616508     0.072457   -0.0787712   -0.0840234   -0.0509496   -0.0138906   -0.0448456   -0.0572358    0.0885089    0.0639081    0.0303211    0.0347139   0.00237277    0.0250064    0.0213376   -0.0384185   0.00613816    0.0531455    0.0107064     0.046814    0.0552595   -0.0365834    0.0581022   -0.0809641   -0.0173918    -0.085322    0.0910499  -0.00618266   -0.0891669    0.0620356  -0.00611066     0.038058   0.00325102  -0.00345151      0.03745   -0.0730668   -0.0499417   -0.0877181    0.0917051  -0.00552612   0.00334059    0.0953147     0.085911    0.0382884   -0.0331113    0.0464717   -0.0824493   -0.0255407   -0.0619563    0.0971961    0.0909518    0.0873569   -0.0779861   -0.0364749    0.0360218   -0.0942032    0.0410786    -0.056028    0.0863026    0.0767208   -0.0873963  -0.00709518   -0.0386896   -0.0340199   -0.0935158   -0.0557059    0.0968741    0.0441201    -0.093692    -0.073742    0.0531874   -0.0919387   -0.0334047   -0.0488995   -0.0872491    0.0907289    0.0462743    0.0493297   -0.0952384  -0.00677525    0.0322958    -0.044423     0.070763   -0.0403352  -0.00193378  -0.00800704   -0.0338265   -0.0676665   -0.0578587   -0.0850516   -0.0548378    0.0428642    0.0733358    0.0406348     0.022662   -0.0785679   -0.0118222   -0.0401276    0.0314086    0.0545982   -0.0773094    -0.045406   -0.0601676   -0.0654097    0.0323525   -0.0737069     0.063598   -0.0594258    0.0635325   -0.0924356    0.0458893    0.0923362    0.0324544   -0.0433008    0.0341195    0.0084268   -0.0631583   -0.0259023   -0.0740719   -0.0532109   -0.0543183   -0.0131353   -0.0843105   -0.0413798    0.0110104    0.0844552   -0.0550391    0.0221015   -0.0557079   -0.0237498   -0.0331611    0.0942808    0.0111183   -0.0947144    0.0138815    0.0190301   -0.0652003   -0.0204022   -0.0927353   -0.0559977   -0.0335688   0.00555584   0.00408056   -0.0102251    0.0459422    0.0403577   -0.0295153    0.0495145   -0.0339339   -0.0102223   -0.0135892    0.0184916  -0.00286074    0.0878239    0.0186481   -0.0968826    0.0755297    0.0942219  -0.00883007  -0.00763826   0.00678874   -0.0611551      0.05923    0.0809449  -0.00564011    0.0170266    0.0699076    0.0964372    -0.031152   0.00371103   -0.0106982   -0.0865694    0.0419811    0.0422766   -0.0955546    0.0898413    0.0178177   -0.0344677     0.035235    0.0794029    0.0131312   -0.0687593    0.0454837     0.081095   -0.0445501   -0.0952099    0.0274948    0.0655247   -0.0891993   -0.0309054   -0.0434733   -0.0322009    0.0171395   -0.0252874   -0.0662303   0.00861774    0.0588852     0.026495    0.0663093    0.0492043   -0.0730208    0.0344611   -0.0863011    0.0632162   -0.0296851   -0.0447921    0.0979261    0.0704783   -0.0726032    -0.035199   -0.0711218    0.0559151   -0.0414278   -0.0302581   -0.0838281   -0.0832688   -0.0571544 -0.000868949   -0.0534859   -0.0576596    0.0114021   -0.0326039    0.0537383   0.00470859    0.0504084    0.0694834    -0.058864    0.0447773    0.0116106    0.0618971    0.0625714    -0.100056    0.0341113    0.0242077   -0.0120815    0.0979304   -0.0548841   -0.0748407  -0.00325947    0.0222813    0.0527051   -0.0628046    -0.069576    0.0371107    0.0857085    0.0903907    0.0334669    0.0362794  -0.00939211    0.0645332    0.0120556   -0.0297631   -0.0995246    0.0453461    0.0318464    0.0054919    0.0316558    0.0439868   -0.0996275   -0.0115098    0.0700596   -0.0283947   -0.0675322    0.0883076    0.0645207   -0.0523917   -0.0654181   -0.0808145   -0.0486614    -0.037476    -0.059525   -0.0605139   -0.0622009   -0.0149773    0.0596479   0.00994913    0.0594094    0.0844243   -0.0785742    0.0297134    0.0801522   -0.0326777   -0.0488876  -0.00500385    -0.040563   -0.0699662    0.0559666    0.0376964    0.0675484   0.00524632   -0.0919153   -0.0456477   -0.0408241   -0.0600849    0.0616797   -0.0568438   -0.0463079    0.0808767    0.0878863   -0.0146878  -0.00382042    0.0529154   -0.0597669    0.0611175   -0.0557305   -0.0400893    0.0345878    0.0685042    0.0725674    0.0852782    0.0591181  -0.00192953     0.055489   -0.0893363  0.000569461   -0.0878789    0.0404509   -0.0198839   -0.0828761   -0.0240391   -0.0838663   -0.0805599   -0.0238961   -0.0204344   -0.0297979    0.0461595    0.0699526   -0.0436372    0.0738582   -0.0529153   -0.0786313   -0.0619429   -0.0197627    0.0765081   -0.0900224   -0.0830044    -0.093224    0.0222989   -0.0873236   -0.0143847   -0.0549253   -0.0214746    -0.037087   -0.0570192    0.0446362       0.0652   -0.0180451   -0.0664173   -0.0820017     0.020427   -0.0584732   -0.0536245   -0.0982488    0.0313738    0.0365793    0.0738658    -0.047181   -0.0698313   -0.0738904    0.0666714    0.0411746   -0.0971816   -0.0335354     0.093923    0.0202641   -0.0931782   -0.0907655   -0.0183757    0.0031822    0.0727292    -0.039174    0.0261625    -0.054874    0.0108788   -0.0898555    0.0720343    0.0328753   -0.0960349    0.0943987    0.0488661    0.0553357    0.0956602    0.0339401      0.03552   -0.0651181   -0.0981512    0.0559455   -0.0429653   -0.0395309   -0.0116121    0.0600853    0.0844744   -0.0152732   -0.0303763     0.097845  -0.00374624    0.0867533   -0.0764265   -0.0528808    0.0480902    0.0940907     -0.01618   -0.0853271   -0.0383259    0.0624554    0.0681133   -0.0403655   0.00504215   -0.0802455    0.0749755   -0.0153797    0.0384042   -0.0384482    0.0521533    0.0183534   -0.0976749   -0.0671858    0.0503316   -0.0544971   -0.0209365   0.00708368   -0.0589432    0.0197272     0.063417   -0.0964649    0.0935048    0.0122979    0.0588584  -0.00783769    0.0302604 -0.000433603    0.0935947    0.0987831   -0.0224799    0.0227054    0.0747178   -0.0717617    -0.018286    0.0809889   0.00952334    0.0795395   -0.0246496    0.0989261    0.0540383    0.0126359     0.046177    0.0426132     0.036198   -0.0910018   -0.0942471   -0.0394428   -0.0980248   -0.0277046 -0.000265623
