    0.273618     0.316975    -0.259927    0.0774406    -0.235346     0.447763    -0.352966    -0.183245    -0.362105    -0.394552     0.124247    -0.135612    -0.152343     0.317318     -0.10211    -0.149592    -0.472103    -0.393063     0.403745    -0.301061    -0.241964     0.277839   -0.0667306      0.15972   -0.0484336     0.207179     0.111427    -0.237146     0.326506     0.409092     0.443796     0.408527    -0.133596     0.488005     0.565635     0.339012     0.138532     -0.11841    -0.395088  -0.00564385    -0.405379     0.251925     0.175895    -0.139887    0.0759382     0.223598    -0.344448     0.441554     -0.33234     0.224104     0.130908    -0.373648    -0.438644     0.311127    -0.456611    -0.304222     0.489249    -0.436221    0.0853419     -0.11686    -0.149455   -0.0559744    0.0222577     0.483678     0.239259     0.239253     0.364721     0.235261      0.15833     0.321462     0.141157    -0.279413    -0.179773     0.124522   0.00213571    0.0375566   -0.0370668   -0.0576327    -0.074037     0.089931     0.166926    -0.203595     0.113273     0.187434    -0.161434     0.118608     0.231888     0.176206    0.0238907     0.368834    -0.397275    0.0846612     0.267217    -0.318799     0.318841   -0.0720533     0.256321     0.177236     0.434501    -0.305002    -0.211262     0.365429    -0.345794   -0.0161514   -0.0125729     0.175628    0.0945586     0.215702   -0.0100248    -0.148108     0.399934     0.309577    -0.114223    -0.249644    -0.400702    -0.220281   -0.0812225    -0.243089   -0.0211234     0.117115    0.0490103    -0.114162      0.22081    -0.170307   -0.0977623     0.265836     0.356985   -0.0594452    -0.297667    -0.414631    -0.206787    -0.376848   -0.0508347     -0.06599    0.0700846    -0.146633   -0.0319656    0.0171969    -0.274894    -0.409713   -0.0268169    -0.217722    -0.164299    -0.472223     0.117414    -0.287541    -0.398818     0.210912    -0.192892    -0.122802    0.0468475    -0.126383    -0.248105     0.411041     0.189298    -0.502545     0.109897    -0.107841     0.293346    -0.475658    -0.320934    0.0592808    -0.203311     0.349005      0.15879    -0.195321    -0.351411     0.167104    -0.114029    0.0388468    -0.275431      0.42487     0.430579     0.085947     0.427301    0.0806064     0.266871    0.0958285      0.28694     0.155864    0.0883487    -0.360208      0.19236   0.00649882   0.00179876    -0.123892    -0.364568    -0.101784    0.0651709   -0.0618077    -0.449827    0.0887295     0.121693    -0.045698     0.444112     0.258463    -0.289414   -0.0423817    -0.324785     0.257897     0.253062    -0.106171     0.113616    -0.148445    -0.297859    -0.398773      0.13797    0.0877902    0.0550672    -0.164709    0.0928765     0.424722   -0.0208296     0.457131     0.373654     0.239087      0.43809     0.114644    -0.324484    -0.305573    -0.381881    -0.494684   -0.0467025    -0.407693    -0.114804    -0.215373    0.0576142   -0.0767068    -0.152167    0.0149981     0.191237     0.138162     0.258151     0.173371     0.243928    -0.319487    -0.407096     -0.37238     0.381003     0.416669    0.0784609   -0.0321956    0.0179723    -0.283315     0.029625    -0.161004    -0.107565     0.136584     0.194636     0.250658    -0.492373    0.0922124    0.0182799    -0.252322     0.381262     0.312781    -0.164591    -0.484687    -0.215665  -0.00114071    -0.317567    -0.465156     0.202805     0.453015   -0.0326029     -0.50157     0.235177     0.279092    -0.233654    -0.413508     -0.33525    -0.411869    -0.167011   -0.0741522    0.0919419    -0.130553    -0.394091    -0.297687    -0.196207    -0.386464     -0.10925    -0.348388    -0.503115   -0.0466012     0.277382     0.358647    0.0185247    -0.399026     0.129859    -0.101935     0.413001    -0.134349     0.299409     0.425631     0.205881     0.116108     0.163291    0.0911563    -0.312652     0.226761    -0.195561    -0.406317    -0.308826     0.438451     0.269912    -0.213949     0.364864     0.120809     0.264751     0.109032    -0.224261    -0.335828   -0.0655076    -0.407865    0.0990501     0.241169    -0.114312    -0.440315     0.372681   -0.0369115    -0.262479     -0.38247   -0.0226845    -0.375162    -0.505722     0.300067    -0.333137     0.266507    -0.301294     0.159358     0.383774    -0.315058     0.165098    0.0239639     0.208541    -0.502707      0.18482     0.144536   0.00580143    -0.458084     0.370462     -0.22427   -0.0695598     0.277636   -0.0819957     0.459144    -0.349226    -0.112866     0.236458    -0.420022     0.389333   -0.0894064      0.26984   -0.0470614    0.0932766    -0.306318    -0.437228    -0.124041     0.408301     0.367054     0.420127     0.459844    -0.320302    -0.246664     0.213272    -0.223401     0.449159    -0.075677    -0.144823    -0.243926    -0.322522    -0.501596     -0.49687     0.130648     0.167144    0.0391726    -0.285572     0.352234     0.348275     0.447561    -0.261382      0.11933   0.00884047     0.185541     0.110919     0.386803     0.215425    -0.331894     0.129356    -0.483975    -0.296282    -0.378887     0.236604    -0.261561     0.388505   -0.0913767    -0.416057     0.372175    -0.293809   -0.0502817     0.367382     0.145209     0.290156    -0.186099     0.355644    -0.408921    0.0679291   0.00917197     0.275592    -0.275985     0.310551      0.28237     0.267349    -0.217119    -0.476944     0.107344     0.431099     0.218296    -0.354409     0.350891     0.358771      -0.1185    0.0487412    -0.394351    -0.200787    -0.473511      0.20465   -0.0738103    -0.428166     0.356323    -0.262075    -0.407427    -0.425973     0.480991    -0.364082   -0.0969991      0.38187    -0.350996     0.222126    -0.114622    -0.128676 -0.000933135    0.0595257      -0.1714    -0.402278     0.398496    -0.153182    -0.117662       0.2319    0.0496473      0.19502    -0.464659      0.46066    -0.471733    -0.147636    -0.259288     0.228351    0.0284799     -0.42416   -0.0491855    0.0182767    0.0247023     0.071215     0.240392    -0.478226    0.0598291     0.266109    0.0310337    -0.487842     0.440158     0.208962     0.198445   -0.0837765   -0.0696264    -0.421954   -0.0344877 -0.000180881    0.0363352     0.465948    0.0291095     0.284016   -0.0657617    0.0236681    -0.478485     0.464596     0.213826    0.0184671    -0.384581    -0.458287    -0.118261    0.0948608    -0.292093     0.254129     0.313292    -0.365661     0.247593    -0.278566    -0.169479     0.114438    -0.406107     0.217594    -0.296946    -0.242732     -0.19499     0.285203     0.284444     0.276796    -0.229373     0.310824    -0.128116  -0.00853167     0.462142    -0.273305     0.317344     0.264156    -0.459724    -0.131919    -0.225412     0.383768    -0.254118     0.251221    -0.496805    -0.281739    -0.340902     0.147548       0.3265   -0.0479038     0.254321    -0.427755    -0.471144     0.226597     0.391612     0.235506    0.0240963    0.0709436     0.169801     0.113664    -0.312123      0.17162     0.384265    -0.293753    -0.362415     0.148971     0.475651     0.443519    -0.174718    -0.330236     0.353596     0.159918   -0.0189529    0.0714152     0.190794     0.350929    -0.221369    -0.358451    -0.404219     0.476377    -0.256016     0.161474    -0.190359    -0.274109    -0.354627     0.468248   -0.0614276    -0.411007 -0.000995262    -0.153042    -0.244934   -0.0802418    0.0212038    -0.047782   -0.0724017    0.0934801     0.107385   -0.0464853    -0.416061      0.33249     0.377481    -0.418941    -0.388308    -0.041021     0.202884    0.0427518     0.338061     0.375993     0.306647     0.234352     0.144038     0.288238     0.336976    -0.391556     0.337083    -0.323185    -0.395562    -0.432925    -0.337731     0.397576     0.128504     0.118668    -0.203622    -0.308612     0.264465   -0.0482408       0.3553    0.0910224    -0.379008    0.0376982      0.18218     -0.05953     0.402176    -0.312459     0.264093    -0.156731   -0.0236308    -0.489994     0.328722     0.247714   0.00988529     0.267824    -0.181682    -0.493106     0.450546    -0.505092    -0.174656    -0.445157    -0.240972     -0.39128    0.0100454    -0.399943   0.00597459    -0.467274     0.380249      0.32156    -0.183032    -0.269677    -0.338802    -0.260865    -0.489617    -0.334328    -0.345978     0.386161    0.0581775     0.442717    -0.108402    -0.110261     0.455698     0.426746    -0.440854     0.371334    -0.360315    -0.308933    -0.459077     0.148349    -0.483195   -0.0198172    -0.398123    -0.350535     0.240218    -0.107268    -0.284387     0.223388     0.457332     0.306244    -0.399765    -0.335177     -0.26112  -0.00784371    -0.327664    -0.201648    -0.455573    0.0731319     0.279179    -0.270704     0.374749    -0.384314    -0.149603    0.0431308     0.129182     0.176248    0.0642128   -0.0586883   0.00716224     0.311238    -0.489562    -0.369883     0.159009     0.207541   -0.0662724    0.0863374    0.0666525    0.0988364   -0.0851723     0.480509    -0.389326     0.414108    0.0641847    -0.191666     0.147263     0.261856     0.459018    -0.208276    -0.158343     0.396546    -0.305763    -0.381971     0.292158     0.075571     -0.48005     0.263028   -0.0103977     0.272437    -0.438606     0.372185    -0.475402    0.0376215    0.0499228     0.229061     0.291128      -0.3216   -0.0142331     -0.21157    -0.306224     0.125184     0.071711    -0.347417    -0.209544    0.0580678    -0.227699    -0.411032     0.278477    -0.191605     0.478997     -0.35951     0.197972     0.354228     0.235839    -0.356488     0.161368    -0.182092     0.384709     0.359924     -0.47546   -0.0514979    -0.487456     0.249814    -0.293517     0.441026     0.191053    -0.243758     0.323545     0.387277      0.24442    0.0973001     -0.42035     0.271733     0.334679    0.0674977    0.0368055    -0.476546    -0.375039     0.128355      0.35058     0.279183    0.0632043     0.409167     0.179849     0.119641     0.380604    -0.367344     0.202257   -0.0173365    -0.157649    -0.185591     0.355892     0.487891   -0.0312275    0.0135684    -0.428145     0.343236    -0.407497     0.151752   -0.0831897    -0.359352   -0.0708835    -0.129584     0.244829    -0.104414     0.398734     0.299629    -0.369725    -0.475815    -0.381738    -0.228363    -0.227957     0.191233   -0.0530735    -0.272479     0.161209     0.137143     -0.20347    -0.149823    -0.210702   -0.0352056    -0.300375    -0.141767     0.437058   -0.0865757     -0.19055     0.205541   -0.0465169      0.15433     0.468384     0.321007    -0.138605    -0.472783    -0.302562     0.125438     0.215351    -0.125537    -0.089048
   0.0117561      0.47695      0.40788    -0.127686     0.129101  -0.00745732    0.0194607    -0.533217    -0.223731     0.583579     0.247604     0.245933     0.556111    0.0984168     0.526513     0.413996     0.331039    -0.407214   -0.0815752    -0.134154      0.34071    -0.148153     0.169357   -0.0106687     0.372872     -0.18332   -0.0644891    0.0267885    -0.201699   -0.0345171     0.120574   -0.0711786     0.156195    0.0357676     0.489884     0.111162    -0.167933   -0.0701365    -0.217883     -0.16448    -0.292265     0.292982   -0.0900966     -0.11546    -0.224127    -0.205815     0.160813    -0.322718    -0.268752     0.106353     0.175309    0.0509233     -0.25552     0.133009    -0.218528     0.349916    -0.297023    -0.384993      -0.3268     0.352493   -0.0828916     0.135629     0.240796 -0.000760093     0.213487     0.298382     0.379878     0.349246    0.0868901     0.285969    -0.260639     0.143998    -0.233206    -0.157949     0.650799     0.288466    0.0707732    -0.164442    -0.373722     0.396911   -0.0398311     0.160835    -0.516508     0.163294    -0.298615     0.240618       -0.227     0.149142    -0.353986     0.241395   -0.0767812      0.23656   -0.0698445     0.429914    -0.116065     0.296461     0.128878    -0.117043     0.393197     0.132904     0.222206    0.0498692    -0.265542    -0.188947    -0.014683     0.251812    0.0041511     -0.18367    -0.421924    -0.179015   0.00625076   -0.0538553      0.16936    -0.250674     0.292819   -0.0441958     0.323611      0.12697      -0.2412     0.183128    0.0419383    -0.259627    0.0508166     0.371979    -0.454711   -0.0910286     0.184833     0.426198   -0.0231446      -0.3039    0.0681912    -0.323697     0.323961    -0.327558     0.115865    -0.347085    -0.195499    0.0435522     0.250596      0.17956   -0.0953204    -0.115937     0.272787   -0.0512579    0.0917304    -0.276792     0.099769    -0.230257   -0.0821611    0.0120452    -0.266868     -0.11301    0.0443267     0.122131    -0.306435    0.0241568    0.0824956    -0.104761    0.0491013    -0.335658    0.0961051    -0.413876    -0.100498    -0.277145     0.343926     0.156334    0.0071394     0.451682     0.199634     0.242664     0.407769   -0.0348131     0.172021     0.236544    -0.093967     0.204852     0.257174    0.0417536     0.275768    0.0107085    0.0699257    0.0967019   -0.0112161    -0.306065    -0.515956     0.173054    -0.100347    -0.281785     0.262091    0.0681424    -0.332063    -0.192091     0.321981     -0.04022     0.331804    -0.187821   -0.0593043     0.382959   -0.0498001     0.507484     0.501923    0.0656134    -0.201097     0.117517     0.136892    -0.128194  -0.00148907    -0.414749    -0.267983    -0.380327     0.179602    -0.216291     0.223159    -0.236791  -0.00735026   -0.0233166    -0.281779     0.205072    -0.219229    0.0746748    -0.246703     -0.30406    0.0661624     0.265385    -0.154881     -0.22356    -0.264024     0.335605     0.429088    -0.230133   -0.0117148   -0.0525512     0.129475     0.365707    -0.350058    0.0438157    -0.337036     0.135269     0.372002    0.0639519    -0.295126     0.226208     0.216515    -0.226422    -0.439661    -0.258366    -0.207101    0.0326388    -0.159983    -0.209611     0.294049     -0.15338     0.218098    -0.337736     0.149824     0.467934    -0.124421    -0.374549     0.168003   0.00443488    0.0205775    -0.418838     0.128796     0.281493     0.214094     0.043564     0.248037     0.230495    -0.178501     0.138242     0.363391     0.387887     0.139506     0.109854    -0.387749    -0.126665     0.245635     0.212216      0.51292    -0.385691    -0.338664    -0.240868     0.063293    -0.386304     0.268111    -0.289949    -0.244633   -0.0490631     0.019004     0.201314    -0.127068    -0.086768    -0.048903     0.280802    0.0614027  -0.00976922    -0.577048    -0.284273     0.167586    -0.153167    -0.203009   -0.0111073     -0.26275   -0.0488202      0.21599    0.0890636    -0.153614     0.349161     -0.42824      0.24018    -0.227572    -0.185661    -0.221531    -0.164493    -0.363826    -0.116771    -0.128117     0.423731   -0.0152268    -0.088475    0.0659337     0.151311     -0.11295    -0.176189     0.343851    -0.117941    -0.357837    -0.250808     0.450776   -0.0654995     0.246084     0.218784    -0.183912   -0.0122464    0.0806076     -0.18459   -0.0905055    -0.167156   -0.0490591    -0.196879     0.369596    -0.283533     0.268909    0.0145923    -0.492879    -0.362064     0.165255  -0.00380062     0.418808    -0.327386     0.411107    -0.205413   -0.0368233     -0.03729   -0.0606207      0.23269      0.27309   -0.0347495    -0.280373    -0.215355    -0.421858   -0.0899277   -0.0898174    0.0598714   -0.0435556    0.0559362   -0.0895398    -0.357181     0.385601     0.279319     0.207343     0.310785     0.230101    -0.244181     0.379019    -0.179286    -0.391624     0.074177     0.248568    -0.180152    -0.169993    -0.133282    -0.159832     -0.39354    0.0819072    -0.192706   -0.0288571   -0.0113659    -0.341166    -0.310347   0.00286219    -0.382322   -0.0574617    -0.260288     0.243285     0.196976   -0.0443182     0.176221    -0.249384   -0.0853389    0.0336115     0.119706   -0.0084595     0.102565    0.0479866     0.356433    -0.518737     0.455538    -0.344858     0.163122   -0.0890615    -0.249799     0.349892    -0.148294    -0.222684     -0.27322     0.325699    -0.170355    -0.417745   -0.0726393    -0.236549     0.283145     0.109216    -0.346862    -0.350532    0.0448991     0.174569    -0.182882     0.111978    -0.252597    -0.197242     0.135351    -0.334428    -0.148231    -0.024119    0.0403293    -0.100005     0.164447     0.352752     0.123986     0.281003     -0.41583    -0.322659     -0.36721    -0.193221    0.0713667     0.109146     0.268239    0.0385547     0.336312    -0.156764     0.201259   -0.0617851     0.124266      0.22659  -0.00527177    -0.494387   -0.0344815    -0.157811     0.108019    -0.120601   -0.0185454    -0.150002   -0.0954046     0.139266      -0.3493     0.205599   -0.0405599    -0.114279     0.412678   -0.0249038     0.437324   -0.0532858    -0.231129    -0.102936     0.310892    0.0854747    -0.279423    -0.335322    -0.183019     0.398603     0.074661     0.538083    -0.029744  -0.00725036     0.452459   -0.0279622    -0.404811    -0.501625    0.0425113    -0.182903     0.272839    -0.130664    -0.071528    -0.029322    -0.420108     0.156734     0.220482     0.163493    -0.221424     0.186725     0.486086     0.145996    0.0295569    0.0788293   -0.0100675     0.145799    -0.342436     0.103702     0.291358    0.0516576      0.21124     0.310354       -0.207    -0.367234     0.330652    0.0842637     0.389589     0.201978    -0.212906     0.156521    0.0186034     0.350345     0.161038   -0.0819791   -0.0147861     0.267602    -0.311984    -0.493241     -0.19373    -0.462982    -0.402872    -0.192674   0.00806954    -0.269364     0.380695   -0.0179799    -0.288184    -0.322062    -0.140811    -0.464726     0.400428    0.0892529    -0.255791     0.114588   -0.0113503    -0.431629    -0.107515     0.394769     0.344083    -0.301754    -0.224181     0.252892     0.327028     0.260346    -0.381027    -0.174394    -0.319652     0.250075   -0.0474179     0.406208    0.0876468    0.0393792     0.267501     0.359249     0.386676      0.44567     -0.22306     0.389349    -0.233042   -0.0838847     0.130745    0.0369887    -0.374707    -0.202129     0.138984     0.505342    -0.190247     0.157243    -0.166651     0.116075    -0.275778     0.145041    -0.230812     0.169469     0.399955     0.150406     0.212023     0.143072     0.403516    -0.157987     -0.44456   -0.0332158   -0.0899318   -0.0823437    -0.322336      0.22582  0.000416696    -0.231599    -0.181996    -0.137929    -0.338346    -0.131315   -0.0299816   -0.0466046     0.213076  9.13914e-05    -0.274743     0.204777    -0.319572    -0.213389    -0.363619     0.020538   -0.0175727     -0.37956     -0.34932     0.290532    -0.114867     0.169108     0.204314      0.27317     0.178286     -0.44355   -0.0677787     0.161549    -0.112323    -0.278033     0.215656    -0.023461     0.202881     0.219956     0.163241     0.261836    -0.298465    -0.114178   0.00657942   0.00350069    -0.441767    -0.213929     0.294222     0.258793    0.0568883   -0.0995992     0.274222    -0.451072    -0.261421   -0.0123271   -0.0613401     0.147072     0.331844     0.104341    -0.171677   -0.0669975    0.0742572     0.560156     0.292464     0.413966     0.423204     0.294717     0.226317    -0.333179    -0.295696      0.34646     0.420978    -0.188386    0.0148292    0.0352817    -0.117225     0.281369    -0.290273     0.267514     0.258102   -0.0443268     0.169024     0.118941    -0.268947   -0.0153031     0.372683    -0.336441     -0.28157     0.157155    0.0328394     0.343007    0.0467032     0.300219    -0.314458    0.0296842    -0.138544     0.258209    -0.110549    -0.327941    0.0593743    -0.173265      -0.1181   0.00328961    -0.267933     0.165563    -0.145451     0.305514    0.0192006    -0.243709    0.0411319   -0.0412336     0.293565    -0.125659    -0.328672   -0.0720258    -0.293216     0.339884     0.378404    -0.180123    0.0806388    -0.206288     0.047199    0.0609556   -0.0448581    -0.322331    -0.302112     0.266049   0.00611742    -0.313749      -0.2425    -0.214153    -0.267319     0.222193    -0.299185    -0.490853     0.369958    -0.500779   -0.0357576     0.236321     0.406604    0.0423784    -0.201927   -0.0642485     0.207745    -0.225326    0.0997542    0.0979953   -0.0270663      0.10886     0.213973     0.291099    0.0608834    -0.187134    -0.254396    -0.222442     0.550973    -0.214216    -0.164056     -0.34534    -0.293293   -0.0617819     0.122797    -0.199167    0.0569075     -0.12822    -0.222423  -0.00604659   -0.0472642    -0.195306     0.355892     0.110965    0.0610058   -0.0237228    -0.191564     0.227161   -0.0252409   -0.0565435    0.0860265    -0.278348    -0.279057     0.267965    0.0126975   -0.0186361    -0.457186     0.183831    0.0745979     0.103208   -0.0122903     0.316599    -0.222952   -0.0683226    0.0147179    -0.159471     0.055361    -0.250577    -0.173147   -0.0827677    0.0111266    -0.303083   -0.0107064    0.0614056     -0.26619  -0.00801658    -0.281516    0.0293153   -0.0773332    -0.179212     0.141714     0.046006   -0.0621336      0.34502    -0.106049     0.464777    0.0590374   -0.0480994    0.0298738     0.319649    0.0748381   -0.0141968       0.2905    0.0314703    0.0721285       0.2925     0.290583    -0.120044     0.038377   -0.0159108     0.214239
