           0            0            0            0            0            0            0            0            0            0
 0.000114485  0.000155903 -0.000146096 -0.000140683            0            0            0            0            0            0
-2.98962e-05 -2.98962e-05 -0.000101336 -8.57266e-05  8.10769e-05  8.84574e-05 -0.000101336 -8.57266e-05  8.10769e-05  8.84574e-05
    0.386347            0            0            0            0            0            0            0            0            0
