 0.0680375  0.0823295 -0.0444451 -0.0270431  0.0271423 -0.0967399 -0.0686642  0.0997849   0.022528 -0.0012834
  0.018037  -0.051153  0.0194013   0.038193  0.0434594 -0.0514226 -0.0198111 -0.0563486 -0.0407937   0.094555
 0.0549547  -0.035316   0.014734  0.0922413 -0.0661792 -0.0514991 -0.0531401 0.00744203  0.0302034 -0.0241319
  0.383551  0.0536459  0.0257742   0.083239  0.0213938  0.0608354 -0.0782382  0.0678224 0.00485744  0.0542715
