 -0.786989  -0.772697  -0.899471  -0.882069  -0.827884  -0.951766  -0.923691  -0.755241  -0.832498   -0.85631
-0.0204937  -0.124193  0.0209273   0.124757  -0.811567  -0.906449  -0.874837  -0.911375   -0.89582  -0.760471
  -1.09092   -1.16641   0.279449   0.208187  -0.279498  -0.207823  -0.211312   0.283956   0.211146  -0.284019
  0.441613   -0.80138  -0.829252  -0.771787  -0.833633  -0.794191  -0.933265  -0.787204  -0.850169  -0.800755
